title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
藝術的法則 : 文學場域的生成與結構,皮耶.布赫迪厄(Pierre Bourdieu), 典藏藝術家庭,"石武耕,李沅洳,陳羚芝", 2016-2-25,520, NT$580,,,9.78987E+12,9.1,30,https://book.douban.com/subject/26686989/
重读《资本论》 ,[美] 费雷德里克·詹姆逊, 中国人民大学出版社,"胡志国,陈清贵", 2015-6,289,,马克思主义研究论库·第一辑,https://book.douban.com/series/21759,9.7873E+12,,,https://book.douban.com/subject/26372336/
道德哲学的问题 ,[德国]            西奥多·阿多诺, 人民出版社,谢地坤,2007.09,225, 29.00元,当代西方学术经典译丛,https://book.douban.com/series/12139,9.78701E+12,8.2,30,https://book.douban.com/subject/2247152/
莫斯传 ,【加】马塞尔·福尼耶 Marcel Fournier, 北京大学出版社,赵玉燕, 2013-1,467, 60.00元,未名传记图书馆·社会学名家思想评传,https://book.douban.com/series/21136,9.7873E+12,9,57,https://book.douban.com/subject/20501152/
朗西埃：关键概念 ,[法]让-菲利普·德兰蒂, 拜德雅 | 重庆大学出版社,李三达, 2018-7,288, 45.00元,思想家和思想导读丛书,https://book.douban.com/series/24603,9.78757E+12,8.8,168,https://book.douban.com/subject/30236231/
哈贝马斯：关键概念 ,芭芭拉·福尔特纳, 拜德雅丨重庆大学出版社,赵超, 2016-10-28,356, CNY 49.00,思想家和思想导读丛书,https://book.douban.com/series/24603,9.78757E+12,8,50,https://book.douban.com/subject/26899441/
阿多诺的社会学 ,马蒂亚斯·本泽尔, 北京师范大学出版社,孙斌, 2020-1,,,现代社会政治理论译丛,https://book.douban.com/series/52256,9.7873E+12,,,https://book.douban.com/subject/34971298/
导读阿尔都塞 ,(澳) 卢克·费雷特, 拜德雅丨重庆大学出版社,田延, 2014-8,236,28,思想家和思想导读丛书,https://book.douban.com/series/24603,9.78756E+12,8.4,270,https://book.douban.com/subject/25923450/
历史社会学概论 ,[美] 理查德·拉赫曼, 商务印书馆,赵莉妍, 2017-1,150,25,,,9.7871E+12,8,92,https://book.douban.com/subject/26970119/
政治社会的世系 : 后殖民民主研究,[印度] 帕沙·查特吉（Partha Chatterjee）, 西北大学出版社,"王行坤,王原", 2017-2-1,376,76,精神译丛,https://book.douban.com/series/26888,9.78756E+12,8.9,15,https://book.douban.com/subject/26981877/
法国人民：四个世纪、五个地区的历史 : 四个世纪、五个地区的历史,[美]查尔斯·蒂利, 北京大学出版社,汪珍珠, 2019-12,584, 89.00元,培文·历史,https://book.douban.com/series/31101,9.7873E+12,8.5,68,https://book.douban.com/subject/30145714/
找回国家 ,[美] 彼得·埃文斯                   /                [美] 迪特里希·鲁施迈耶                   /                [美] 西达·斯考克波 编著, 生活·读书·新知三联书店,"方力维,莫宜端,黄琪轩 等", 2009-04,561, 46.00元,公共政策经典译丛,https://book.douban.com/series/11049,9.78711E+12,8.5,163,https://book.douban.com/subject/3662243/
共同体与社会 ,[德]斐迪南·滕尼斯, 商务印书馆,张巍卓, 2019-2,563,89,汉译经典精装本,https://book.douban.com/series/48693,9.7871E+12,8.8,93,https://book.douban.com/subject/30389974/
政治学、社会学与社会理论 : 经典理论与当代思潮的碰撞,安东尼·吉登斯, 格致出版社,"何雪松,赵方杜", 2021-1,207,56,格致社会科学,https://book.douban.com/series/54645,9.78754E+12,,,https://book.douban.com/subject/35288832/
马尔库塞文集·第二卷 : 走向社会批判理论,[美]赫伯特·马尔库塞, 人民出版社,"高海青,陶焘",,300, 108.00元,马尔库塞文集,https://book.douban.com/series/40782,9.78701E+12,,,https://book.douban.com/subject/30325330/
美国社会科学的起源 ,[美] 多萝西·罗斯, 生活·读书·新知三联书店,"王楠,刘阳,吴莹", 2018-12,737, 65.00元,西学源流,https://book.douban.com/series/936,9.78711E+12,8.3,55,https://book.douban.com/subject/27913060/
民主社会中的科学 ,菲利普·基切尔, 浙江大学出版社,"白惠仁,袁海军", 2019-9,,68,,,9.78731E+12,,,https://book.douban.com/subject/30424832/
宪政经济学 ,（澳）布伦南                   /                        （美）布坎南, 中国社会科学出版社,"冯克利 、冯兴元注解,冯克利,冯兴元,秋风,王代,魏志梅", 2012-6,442, 47.00元,西方现代思想丛书,https://book.douban.com/series/298,9.78752E+12,,,https://book.douban.com/subject/11527964/
社会理论和社会结构 ,[美] 罗伯特·Ｋ.默顿, 译林出版社,"唐少杰,齐心", 2015-2-1,983, CNY 128.00,人文与社会译丛,https://book.douban.com/series/13,9.78754E+12,8.8,50,https://book.douban.com/subject/26376984/
资本主义与现代社会理论 : 对马克思、涂尔干和韦伯著作的分析,[英]吉登斯 (Anthony Giddens), 上海译文出版社,"郭忠华,潘华凌", 2018-1-1,,,睿文馆,https://book.douban.com/series/22450,9.78753E+12,9,113,https://book.douban.com/subject/27194243/
启蒙与绝望 : 一部社会理论史,[英]杰弗里·霍松, 上海三联书店,"潘建雷,王旭辉,向辉", 2018-1,332,,上海三联人文经典书库,https://book.douban.com/series/865,9.78754E+12,7.6,35,https://book.douban.com/subject/27205412/
理性化及其限制 : 韦伯思想引论,苏国勋, 商务印书馆,, 2016-3,420,68,中华当代学术著作辑要,https://book.douban.com/series/34359,9.7871E+12,8.9,104,https://book.douban.com/subject/25784370/
韦伯的比较历史社会学今探 ,(美) 斯蒂芬·卡尔博格 (Stephen Kalberg), 上海人民出版社,"张翼飞,殷亚迪", 2020-4,,,,,9.78721E+12,,,https://book.douban.com/subject/34978390/
中心与边缘 : 宏观社会学论集,[美] 爱德华·希尔斯, 译林出版社,"甘会斌,余昕", 2019-3,562,88,人文与社会译丛,https://book.douban.com/series/13,9.78754E+12,9.2,51,https://book.douban.com/subject/30489378/
经济利益与经济制度 ,丹尼尔·W.布罗姆利, 上海人民出版社,, 2006-3,329, 22.00元,当代经济学系列丛书,https://book.douban.com/series/181,9.78721E+12,7.8,24,https://book.douban.com/subject/1821810/
治理机制 ,奥利弗.E.威廉森, 中国社会科学出版社,, 2001-03,,32,哈佛剑桥经济学著作译丛,https://book.douban.com/series/25533,9.7875E+12,9.4,21,https://book.douban.com/subject/1042878/
转型与经济学 ,[比] 热若尔·罗兰, 北京大学出版社,, 2002-05,354, 40.00元,,,9.7873E+12,,,https://book.douban.com/subject/1021777/
经济与社会变迁的结构化 ,(瑞典) 伯恩斯, 社会科学文献出版社,周长城, 2010-7,361, 59.00元,,,9.78751E+12,,,https://book.douban.com/subject/4894968/
后街金融 : 中国的私营企业主,蔡欣怡, 浙江人民出版社,, 2013-1,288, 42.00元,政治与社会译丛,https://book.douban.com/series/9547,9.78721E+12,7.4,32,https://book.douban.com/subject/21233499/
组织分析的新制度主义 : 当代经济社会学丛书,[美]沃尔特·W.鲍威尔 等, 上海人民,姚伟 译,2008.05,514, 54.00元,当代经济社会学丛书,https://book.douban.com/series/6655,9.78721E+12,8.6,51,https://book.douban.com/subject/3107556/
自由市场经济学 ,安德鲁·肖特（Andrew Schotter）, 中国人民大学出版社,"叶柱政,莫远君", 2012-9,151, 28.00元,当代世界学术名著·经济学系列,https://book.douban.com/series/5004,9.7873E+12,,,https://book.douban.com/subject/19978750/
“气”与抗争政治 : 当代中国乡村社会稳定问题研究,应星, 社会科学文献出版社,, 2016-10-10,312, 128.00元,社科文献学术文库·社会政法研究系列,https://book.douban.com/series/45369,9.78751E+12,7.7,22,https://book.douban.com/subject/26907914/
经济学与实在 ,T.劳森 (Tony Lawson), 高等教育出版社,龚威, 2014-1-1,379,64,,,9.78704E+12,,,https://book.douban.com/subject/25898001/
实践与理论 : 中国社会、经济与法律的历史与现实研究,[美]            黄宗智, 法律出版社,, 2015-9-1,692, CNY 110.00,黄宗智作品集,https://book.douban.com/series/33543,9.78751E+12,9.6,50,https://book.douban.com/subject/26657828/
国家与生活机遇 : 中国城市中的再分配与分层（1949-1994）,周雪光, 中国人民大学出版社,郝大海  等, 2015-2,424, 65.00元,社会学译丛·理论前沿系列,https://book.douban.com/series/21050,9.7873E+12,8.3,120,https://book.douban.com/subject/26324182/
国家的财政危机 ,[美] 詹姆斯·奥康纳, 上海财经大学出版社,沈国华, 2017-9-22,256, 49.00元,财政政治学译丛,https://book.douban.com/series/40646,9.78756E+12,8.8,13,https://book.douban.com/subject/27667452/
意愿的冲撞 : 社会等级的歧义如何孕育冲突,[美] 罗杰·古尔德, 华东师范大学出版社,吴心越, 2017-12,192,58,“剑与犁”译丛,https://book.douban.com/series/38264,9.78757E+12,8.2,140,https://book.douban.com/subject/27106797/
重新设计社会科学研究 ,[美] 查尔斯 C.拉金（Charles C. Ragin）, 机械工业出版社,杜运周, 2019-2-19,159, 59元,华章教材经典译丛,https://book.douban.com/series/21949,9.78711E+12,8.4,27,https://book.douban.com/subject/30839316/
国家权力与社会势力 : 第三世界的统治与变革,[美] 乔尔·米格德尔                   /                        [美] 阿图尔·柯里                   /                        [美] 维维恩·苏, 江苏人民出版社,"郭为贵,曹武龙,林娜", 2017-12-1,370, 60.00元,凤凰文库·政治学前沿系列,https://book.douban.com/series/5035,9.78721E+12,7.3,40,https://book.douban.com/subject/27070143/
再思民主政治中的决策制定 : 注意力、选择和公共政策,[美] 布赖恩·琼斯, 北京大学出版社,李丹阳, 2010-3,255, 38.00元,美国公共政策经典译丛,https://book.douban.com/series/4864,9.7873E+12,,,https://book.douban.com/subject/4744005/
政治社会学 ,[美] 安东尼·奥罗姆, 中国人民大学出版社,王军, 2018-10,, 38.00元,,,9.7873E+12,7,17,https://book.douban.com/subject/30320090/
基層官僚 : 公職人員的困境,"LIPSKY, MICHAEL", 學富文化事業有限公司,"蘇文賢,江吟梓", 2010-6-3,401,,,,9.78987E+12,9.4,13,https://book.douban.com/subject/5421014/
Authoritarianism and the Elite Origins of Democracy ,Michael Albertus                   /                        Victor Menaldo, Cambridge University Press,, 2017-12-31,322, USD 29.99,,,9.78132E+12,,,https://book.douban.com/subject/27598620/
概念界定 : 关于测量、个案和理论的讨论,加里·戈茨, 重庆大学出版社,尹继武, 2014-4-20,196,32,万卷方法,https://book.douban.com/series/2483,9.78756E+12,8.3,31,https://book.douban.com/subject/25869805/
The Comparative Method : Moving Beyond Qualitative and Quantitative Strategies,Charles C. Ragin, University of California Press,, 2014-7-18,216, USD 34.95,,,9.78052E+12,,,https://book.douban.com/subject/24540717/
好研究怎麼做 : 從理論、方法、證據構思研究問題,Robert R. Alford, 群學,王志弘, 2011-9,320, NT 350,,,9.78987E+12,7.8,22,https://book.douban.com/subject/6869236/
学术写作指南 ,[美] 斯蒂芬·贝利, 中国人民大学出版社,唐奇, 2020-1,420, 78.00元,,,9.7873E+12,,,https://book.douban.com/subject/34854031/
经济社会学原理 ,（瑞典）理查德·斯威德伯格, 中国人民大学出版社,周长城 等,2005年8月,290, 29.80元,社会学译丛·经典教材系列,https://book.douban.com/series/8923,9.7873E+12,7.9,110,https://book.douban.com/subject/1687175/
财产权利与制度变迁 : 产权学派与新制度学派译文集,[英] 罗纳德•H.科斯  [美] 阿曼•A.阿尔钦  [美] 道格拉斯•C.诺思 等, 格致出版社,刘守英 等, 2014-4-1,306, 48.00元,当代经济学系列丛书·当代经济学译库,https://book.douban.com/series/32987,9.78754E+12,7.8,15,https://book.douban.com/subject/25871760/
一位经济理论家讲述的故事 ,乔治·阿克洛夫, 首都经济贸易大学出版社,胡怀国, 2006-6,237, 23.00元,,,9.78756E+12,,,https://book.douban.com/subject/1938690/
解析社会 : 分析社会学原理,彼得·赫斯特洛姆(Hedstrom.P.), 南京大学出版社,, 2010-11-1,209, 26.00元,当代学术棱镜译丛,https://book.douban.com/series/187,9.78731E+12,8.6,50,https://book.douban.com/subject/5996657/
经济学家和说教者 ,乔治.斯蒂格勒, 三联书店上海分店,贝多广、刘沪生、郭治薇, 1990年6月第1版, 377页, 7.6元,,,9.78754E+12,,,https://book.douban.com/subject/3179500/
制度变革的经验研究 ,道格拉斯·C·诺思                   /                张五常 等, 经济科学出版社,罗仲伟, 2003-05-01,435, 33.40元,新制度经济学名著译丛,https://book.douban.com/series/6657,9.78751E+12,7.5,16,https://book.douban.com/subject/1137337/
经济学与消费者行为 ,安格斯·迪顿                   /                        约翰·米尔鲍尔, 中国人民大学出版社,, 2005-9-1,491, 39.00元,当代世界学术名著·经济学系列,https://book.douban.com/series/5004,9.7873E+12,8.4,13,https://book.douban.com/subject/1445279/
论文明、权力与知识 : 诺贝特·埃利亚斯文选,诺贝特·埃利亚斯, 南京大学出版社,刘佳林, 2005-11,281, 20.00元,当代学术棱镜译丛,https://book.douban.com/series/187,9.78731E+12,7.6,55,https://book.douban.com/subject/1708056/
What is Historical Sociology? ,Richard Lachmann, Polity,, 2013-10-10,176, USD 19.95,,,9.78075E+12,,,https://book.douban.com/subject/21996413/
知识社会学问题 ,马克斯·舍勒, 译林出版社,艾彦, 2012-2,301, 28.80元,汉译经典,https://book.douban.com/series/7936,9.78754E+12,7.7,35,https://book.douban.com/subject/10441794/
Politics at Mao's Court : Gao Gang and Party Factionalism in the Early 1950s,Frederick C Teiwes, Routledge,, 1990-10-31,342, USD 175.00,,,9.78087E+12,,,https://book.douban.com/subject/4320226/
社會理論思想史導論 ,Alex Callinicos, 韋伯,簡守邦, 2010-9-1,466, NT$ 450,,,9.78987E+12,,,https://book.douban.com/subject/1351918/
The Politics of Small Things : The Power of the Powerless in Dark Times,Jeffrey C. Goldfarb, University Of Chicago Press,, 2007-11-01,168, USD 18.00,,,9.78023E+12,,,https://book.douban.com/subject/2904231/
"Identities, Boundaries, and Social Ties ",Charles Tilly, Paradigm Publishers,, 2006-1-30,284, USD 40.95,,,9.78159E+12,,,https://book.douban.com/subject/1853394/
后现代性下的生命与多重时间 ,[英] 基思·特斯特, 北京大学出版社,李康, 2010-03,188, 18.00元,培文书系·社会理论新视角,https://book.douban.com/series/5265,9.7873E+12,9.1,307,https://book.douban.com/subject/4272339/
Chaos of Disciplines ,Andrew Abbott, University Of Chicago Press,, 2001-2-15,248, USD 75.00,,,9.78023E+12,9.1,16,https://book.douban.com/subject/4229943/
在社会科学中发现哲学 ,[加] 马里奥·邦格 (Mario Bunge), 科学出版社,吴朋飞, 2018-9,532, 180.00元,社会科学哲学译丛,https://book.douban.com/series/40648,9.78703E+12,,,https://book.douban.com/subject/30306150/
社会科学哲学 : 导论,[美] 罗伯特·毕夏普 (Robert Bishop), 科学出版社,王亚男, 2017-11-1,432, 155.00元,社会科学哲学译丛,https://book.douban.com/series/40648,9.78703E+12,8,15,https://book.douban.com/subject/27203335/
当代社会科学哲学导论 ,[美]马克·里斯乔德, 科学出版社,"殷杰,郭亚茹,申晓旭", 2018-5,317,,社会科学哲学译丛,https://book.douban.com/series/40648,9.78703E+12,,,https://book.douban.com/subject/30170228/
科学结构的表征与不变性 ,[美]帕特里克•苏佩斯, 上海译文出版社,成素梅, 2016-1-1,808,108,二十世纪西方哲学经典,https://book.douban.com/series/28387,9.78753E+12,,,https://book.douban.com/subject/26666232/
卡尔·波普尔与社会科学 ,[美] 威廉·A.戈顿 (William A. Gorton), 科学出版社,"殷杰,马健", 2018-8,195,,社会科学哲学译丛,https://book.douban.com/series/40648,9.78703E+12,,,https://book.douban.com/subject/30272674/
后果主义 ,[美]茱莉亚·德莱夫, 华夏出版社,余露, 2016-3,209, 39.00元,哲学新课题,https://book.douban.com/series/24474,9.78751E+12,8.5,21,https://book.douban.com/subject/26772581/
合理性的本质 ,[美]            罗伯特·诺奇克, 上海译文出版社,"葛四友,陈昉", 2016-12-1,318,98,二十世纪西方哲学经典,https://book.douban.com/series/28387,9.78753E+12,,,https://book.douban.com/subject/26877944/
人类学与社会学哲学 ,,"<div id=""info"" class="""">                         北京师范大学出版社",山西大学科学技术哲学研究中心, 2015-12,1072,280,爱思唯尔科学哲学手册,https://book.douban.com/series/34863,9.7873E+12,,,https://book.douban.com/subject/26850729/
The Elements of Justice ,David Schmidtz, Cambridge University Press,, 2006-1-9,254, USD 29.99,,,9.78052E+12,,,https://book.douban.com/subject/2853344/
领悟方法 : 社会科学研究中的方法误用及解决之道,[美]约翰·李维·马丁, 重庆大学出版社,高勇, 2020-10-1,310,55,,,9.78757E+12,9.4,68,https://book.douban.com/subject/35233343/
人文科学宏大理论的回归 ,昆廷·斯金纳 ed., 格致出版社,"张小勇,李贯峰", 2016-9-1,164, CNY 35.00,格致人文读本,https://book.douban.com/series/6699,9.78754E+12,7.8,46,https://book.douban.com/subject/26932715/
劳动的空间分工 : 社会结构与生产地理学,多琳·马西, 北京师范大学出版集团，北京师范大学出版社,, 2010-9-1,385, 30.00元,时空社会学译丛,https://book.douban.com/series/10285,9.7873E+12,7.8,13,https://book.douban.com/subject/5329367/
资本的城市化 : 资本主义城市化的历史与理论研究,[英] 大卫·哈维, 苏州大学出版社,董慧, 2017-5,0, CNY 37.00,,,9.78757E+12,7.3,25,https://book.douban.com/subject/27099881/
后大都市 : 城市和区域的批判性研究,索亚, 上海教育出版社,李钧, 2006-12,596, 39.00元,都市与文化译丛,https://book.douban.com/series/9687,9.78754E+12,7.6,33,https://book.douban.com/subject/1973910/
城市秩序 : 城市、文化与权力导论,约翰•伦尼•肖特, 上海人民出版社,"郑娟,梁捷", 2015-8-1,570, CNY 85.00,都市文化研究译丛,https://book.douban.com/series/493,9.78721E+12,8.6,23,https://book.douban.com/subject/26438565/
空间行为的地理学 ,[美]雷金纳德•戈列奇                   /                [澳]罗伯特•斯廷森, 商务印书馆,"柴彦威,曹小曙,龙韬", 2013-12,538,89,当代地理科学译丛,https://book.douban.com/series/2542,9.7871E+12,8.2,25,https://book.douban.com/subject/25823196/
后现代地理学 ,（美）苏贾, 商务印书馆,王文斌, 2004-06,407,22,现代性研究译丛,https://book.douban.com/series/33,9.7871E+12,7.6,117,https://book.douban.com/subject/1021684/
文化地理学手册 ,【英】凯·安德森等 主编, 商务印书馆,"李蕾蕾,张景秋", 2009-10,921, 118.00元,当代地理科学译丛,https://book.douban.com/series/2542,9.7871E+12,8,22,https://book.douban.com/subject/4130448/
正义理论导引 : 以罗尔斯为中心,何怀宏, 北京师范大学出版社,, 2014-12,391,56,西学门径书系,https://book.douban.com/series/17771,9.7873E+12,9.7,22,https://book.douban.com/subject/26183718/
文化批评的观念 ,（美）沃林, 商务印书馆,张国清, 2007-3,358, 19.00元,现代性研究译丛,https://book.douban.com/series/33,9.7871E+12,7.1,64,https://book.douban.com/subject/1123891/
Emile Durkheim : His Life and Work: A Historical and Critical Study,Steven Lukes, Stanford University Press,, 1985-08-01,676, USD 46.95,,,9.7808E+12,,,https://book.douban.com/subject/2311734/
The Sociology of Philosophies : A Global Theory of Intellectual Change,Randall Collins, Belknap Press,, 1998-8-30,1120, USD 70.00,,,9.78067E+12,,,https://book.douban.com/subject/4756630/
Four Sociological Traditions ,Randall Collins, Oxford University Press,, 1994-3-3,336, USD 47.95,,,9.7802E+12,9.4,20,https://book.douban.com/subject/2385103/
功与过 : 社会生活中的赏罚,[美] 查尔斯·蒂利, 上海文化出版社,李钧鹏, 2020-9,192, 50.00元,智慧宫,https://book.douban.com/series/45729,9.78755E+12,7.2,40,https://book.douban.com/subject/35087219/
一触即发：现代恐怖主义的起源 ,[美] 约翰•梅里曼（John Merriman）, 华东师范大学出版社,范譞, 2020-6,259,68,“剑与犁”译丛,https://book.douban.com/series/38264,9.78758E+12,8.5,19,https://book.douban.com/subject/35243716/
Comparative Historical Analysis in the Social Sciences ,James Mahoney (EDT)                   /                        Dietrich Rueschemeyer (EDT), Cambridge University Press,, 2003-02-10,468, USD 27.99,Cambridge Studies in Comparative Politics,https://book.douban.com/series/9459,9.78052E+12,7.8,39,https://book.douban.com/subject/1876787/
支配与抵抗艺术 : 潜隐剧本,詹姆斯·斯科特 （James C. Scott）, 南京大学出版社,王佳鹏, 2021-4,383, 75.00元,,,9.78731E+12,,,https://book.douban.com/subject/35445082/
史学的时间之维 ,[美] 林恩·亨特, 北京师范大学出版社,熊月剑, 2020-9,128, 45.00元,新史学译丛,https://book.douban.com/series/39809,9.7873E+12,7.6,74,https://book.douban.com/subject/30121213/
国家建构 : 聚合与崩溃,[瑞士]安德烈亚斯·威默（Andreas Wimmer）, 格致出版社,叶江, 2019-10,357, 85.00元,国际展望丛书,https://book.douban.com/series/47642,9.78754E+12,8.1,40,https://book.douban.com/subject/34842504/
剑桥福柯研究指南 ,(美) 盖瑞·古廷编, 北京师范大学出版社,"辛智慧,林建武", 2019-9,485,98,剑桥研究指南丛书,https://book.douban.com/series/49921,9.7873E+12,,,https://book.douban.com/subject/34900570/
实践中的宗族 ,[加]宋怡明, 北京师范大学出版社,王果, 2021-1-1,280, 79.00元,天下译丛,https://book.douban.com/series/53923,9.7873E+12,,,https://book.douban.com/subject/35216569/
身份、边界与社会联系 ,[美] 查尔斯·蒂利, 上海人民出版社,谢岳, 2021-1,332,65,,,9.78721E+12,,,https://book.douban.com/subject/35167955/
导读萨义德（原书第2版） : 原书第2版,[澳]比尔·阿希克洛夫特                   /                        [澳]帕尔·阿卢瓦利亚, 拜德雅 | 重庆大学出版社,王立秋, 2020-12,264, 45.00元,思想家和思想导读丛书,https://book.douban.com/series/24603,9.78757E+12,9.7,15,https://book.douban.com/subject/35154576/
神經質主體 ,斯拉維．紀傑克, 桂冠,萬毓澤 譯,20040701,574, NT$ 500,,,9.78958E+12,9.3,33,https://book.douban.com/subject/1353144/
论现代和后现代的辩证法 : 遵循阿多诺的理性批判,[德] 阿尔布莱希特·维尔默, 商务印书馆,钦文, 2014-4,184,26,现代性研究译丛,https://book.douban.com/series/33,9.7871E+12,8.7,45,https://book.douban.com/subject/25876200/
现代性的平庸与神奇 : 列斐伏尔日常生活批判哲学的文本学解读,刘怀玉, 北京师范大学出版社,, 2018-8,513,98,当代国外马克思主义哲学研究丛书,https://book.douban.com/series/43984,9.7873E+12,8.2,16,https://book.douban.com/subject/27148315/
白色神话 : 书写历史与西方,罗伯特·扬 (Robert J. C. Young), 北京大学出版社,赵稀方, 2014-8-15,272, CNY 45.00,后殖民理论经典译丛,https://book.douban.com/series/24698,9.7873E+12,8.2,38,https://book.douban.com/subject/25897808/
伦理与无限 : 与菲利普·尼莫的对话,[法]伊曼努尔·列维纳斯, 南京大学出版社,"王士盛 译,王恒 校译", 2020-11,81, 30元,当代学术棱镜译丛,https://book.douban.com/series/187,9.78731E+12,9.2,97,https://book.douban.com/subject/35191147/
阿尔都塞 : 认识论的断裂,今村仁司, 河北教育出版社,牛建科, 1999-01,273,13.5,现代思想的冒险家们,https://book.douban.com/series/679,9.78754E+12,8.8,54,https://book.douban.com/subject/1274306/
伽达默尔传：理解的善良意志 ,[加]让·格朗丹, 拜德雅 | 上海社会科学院出版社,"黄旺,胡成恩", 2020-4,536,98,拜德雅·人文档案,https://book.douban.com/series/50356,9.78755E+12,9.1,76,https://book.douban.com/subject/34933772/
學術人 ,皮耶.布赫迪厄(Pierre Bourdieu), 時報文化,"李沅洳 譯,林錚 審閱", 2019-12-10,328, NTD480,近代思想圖書館,https://book.douban.com/series/49900,9.78957E+12,7.6,16,https://book.douban.com/subject/34839601/
论康德 ,[法] 亚历山大·科耶夫, 华东师范大学出版社,梁文栋, 2020-11,392,78,快与慢,https://book.douban.com/series/48981,9.78758E+12,9.1,15,https://book.douban.com/subject/35166849/
地方知识 : 阐释人类学论文集,[美] 克利福德·格尔茨, 商务印书馆,杨德睿, 2016-5,380,35,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27,9.7871E+12,9.1,116,https://book.douban.com/subject/26647779/
努尔人 : 对一个尼罗特人群生活方式和政治制度的描述,[英] E.E.埃文思-普里查德, 商务印书馆,褚建芳, 2017-3,404,38,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27,9.7871E+12,8.9,78,https://book.douban.com/subject/27036616/
礼物 : 古式社会中交换的形式与理由,[法]马塞尔·莫斯, 商务印书馆,汲喆, 2016-3,179, 32.00元,汉译人类学名著丛书,https://book.douban.com/series/1115,9.7871E+12,9,485,https://book.douban.com/subject/26772504/
西太平洋上的航海者 ,[英] 布罗尼斯拉夫·马林诺夫斯基, 商务印书馆,弓秀英, 2017-3,687,60,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27,9.7871E+12,8.8,83,https://book.douban.com/subject/27060569/
论著与生活 ,克利福德·格尔兹, 中国人民大学出版社,"方静文,黄剑波", 2013-5,232, 25.00元,明德书系·文化译品园,https://book.douban.com/series/10809,9.7873E+12,8.5,173,https://book.douban.com/subject/24529592/
图腾制度 ,[法]列维－斯特劳斯, 商务印书馆,渠敬东, 2012-12-1,138, 15.00元,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27,9.7871E+12,7.8,135,https://book.douban.com/subject/21325838/
哲学讲稿 : 1883-1884年桑斯中学课程笔记,[法国]            埃米尔·涂尔干, 商务印书馆,"渠敬东,杜月", 2012-4,325, 42.00元,涵芬书坊,https://book.douban.com/series/12422,9.7871E+12,8.9,66,https://book.douban.com/subject/10773566/
自杀论 : 社会学研究,[法国]            埃米尔·涂尔干, 商务印书馆,冯韵文, 1996-12,430, 27.00元,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27,9.7871E+12,8.4,4591,https://book.douban.com/subject/1274469/
社会学的想像力 ,[美]            米尔斯, 生活·读书·新知三联书店,"陈强,张永强", 2005-03,260, 18.00元,学术前沿,https://book.douban.com/series/1015,9.78711E+12,8.6,2179,https://book.douban.com/subject/1277259/
社会学与哲学 ,[法国]            埃米尔·涂尔干, 上海人民出版社,梁栋, 2002-10,105,12,涂尔干文集,https://book.douban.com/series/89,9.78721E+12,7.9,68,https://book.douban.com/subject/1030419/
道德教育 ,[法国]            埃米尔·涂尔干, 上海人民出版社,"陈光金,沈杰,朱谐汉", 2006-8,384, 36.00元,涂尔干文集,https://book.douban.com/series/89,9.78721E+12,8.4,113,https://book.douban.com/subject/1870224/
教育与国家形成 : 英、法、美教育体系起源之比较,安迪·格林, 教育科学出版社,王春华, 2004-1,391, 38.00元,教育与国家发展译丛,https://book.douban.com/series/3035,9.7875E+12,9.2,32,https://book.douban.com/subject/1541657/
货币哲学 : 修订第三版,[德]西美尔(Georg Simmel), 华夏出版社,"陈戎女,耿开君,文聘元", 2018-11,632,138,西方传统·经典与解释·古今丛编,https://book.douban.com/series/33339,9.78751E+12,9,48,https://book.douban.com/subject/30300196/
资本主义的未来 ,[德]马克思•舍勒                   /                刘小枫 主编, 北京师范大学出版社,, 2014-6,280, 48元,舍勒作品系列,https://book.douban.com/series/23639,9.7873E+12,8.3,43,https://book.douban.com/subject/25880483/
发明男性气概 ,[美] 大卫·D·吉尔默, 浙江大学出版社,"孙伟,张苗凤", 2021-2,266, 62.00元,新·全球文明史译丛,https://book.douban.com/series/43573,9.78731E+12,7.1,60,https://book.douban.com/subject/34925408/
转型中的地方政府（第二版） : 官员激励与治理（第二版）,周黎安, 上海世纪出版股份有限公司,, 2017-8,442, 78.00元,当代经济学系列丛书,https://book.douban.com/series/181,9.78754E+12,9.3,920,https://book.douban.com/subject/27120243/
当代中国政府与政治 ,景跃进                   /                        陈明明                   /                        肖滨, 中国人民大学出版社,, 2016-1,279, 36.00元,新编21世纪公共管理系列教材,https://book.douban.com/series/36681,9.7873E+12,9,1097,https://book.douban.com/subject/26665157/
现代政治思想的基础（上、下卷） ,[英国]            昆廷·斯金纳, 译林出版社,"奚瑞森,亚方", 2011-1,827, 98.00元,西方政治思想译丛,https://book.douban.com/series/5515,9.78754E+12,9.4,192,https://book.douban.com/subject/6041368/
历史社会学的视野与方法 : 社会与历史译丛,西达·斯考切波 主编, 上海人民出版社,"封积文 等译,董国礼 校",2008,425, 32.00元,社会与历史译丛,https://book.douban.com/series/2403,9.78721E+12,7.8,105,https://book.douban.com/subject/2376316/
