title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
万历十五年 ,[美国]            黄仁宇, 生活·读书·新知三联书店,, 1997-5,320, 18.00元,黄仁宇作品系列,https://book.douban.com/series/771,9.78711E+12,8.9,158822,https://book.douban.com/subject/1041482/
汉书补注 ,王先谦, 中华书局,, 2007年, 1748页, 260.00元,,,9.7871E+12,8.9,18,https://book.douban.com/subject/3329389/
朱熹的歷史世界（上篇） ,余英時, 允晨,, 2003-5-25,, 200.00元,朱熹的歷史世界,https://book.douban.com/series/11951,9.78957E+12,8.9,41,https://book.douban.com/subject/1352744/
明清福建家族组织与社会变迁 ,郑振满, 中国人民大学出版社,, 2009-9-1,287, 36.00元,当代中国人文大系,https://book.douban.com/series/2002,9.7873E+12,8.9,212,https://book.douban.com/subject/4050715/
君主与大臣 ,[美] 白彬菊 (Beatrice Bartlett), 中国人民大学出版社,董建中, 2017-4,484, 69.00元,国家清史编纂委员会•编译丛刊,https://book.douban.com/series/336,9.7873E+12,8.9,195,https://book.douban.com/subject/26985065/
拓邊西北 ,曾瑞龍, 中華書局（香港）,, 1995-10-5,289, HK$78,,,9.78963E+12,8.9,103,https://book.douban.com/subject/3244719/
仪礼正义 ,胡培翚                   /                        段熙仲点校, 江苏古籍出版社,,1993,2478,,,,9.78781E+12,8.9,20,https://book.douban.com/subject/3263542/
日本的修史与史学 ,坂本太郎, 北京大学出版社,"林铁森,沈仁安", 1991-2,263, 4.70元,北京大学日本研究丛书,https://book.douban.com/series/46371,9.7873E+12,8.9,16,https://book.douban.com/subject/3001216/
二重奏：紅學與清史的對話 ,黃一農, 國立清華大學出版社,, 2014-11,, NT$680,,,9.78987E+12,8.9,22,https://book.douban.com/subject/26260459/
朱子语类汇校 ,[宋]黄士毅 编                   /                徐时仪 杨艳 汇校, 上海古籍出版社,, 2014-12,2346, 598.00元,,,9.78753E+12,8.9,39,https://book.douban.com/subject/26276023/
执拗的低音 ,王汎森, 生活·读书·新知三联书店,, 2014-1,261, 32.00元,复旦大学光华人文杰出学者讲座丛书,https://book.douban.com/series/22288,9.78711E+12,8.9,687,https://book.douban.com/subject/25659944/
裂变中的传承（修订本） ,罗志田, 中华书局,, 2019-4,,68,,,9.7871E+12,8.9,17,https://book.douban.com/subject/33406028/
斯人斯世 ,[美国]            克利福德·格尔茨, 上海人民出版社,甘会斌, 2016-12,357,42,,,9.78721E+12,8.9,38,https://book.douban.com/subject/26883659/
政治社会的世系 ,[印度] 帕沙·查特吉（Partha Chatterjee）, 西北大学出版社,"王行坤,王原", 2017-2-1,376,76,精神译丛,https://book.douban.com/series/26888,9.78756E+12,8.9,15,https://book.douban.com/subject/26981877/
南宋鹽榷 ,梁庚堯, 國立臺灣大學出版中心,, 2010/10/01,640,236,史學叢書,https://book.douban.com/series/37606,9.78986E+12,8.9,18,https://book.douban.com/subject/5333073/
方舆胜览(全三册) ,祝穆                   /                祝洙                   /                施和金 點校, 中华书局,, 2003-06-01,1276, 82元,中國古代地理總志叢刊,https://book.douban.com/series/1306,9.7871E+12,8.9,36,https://book.douban.com/subject/1155370/
英国太平洋舰队 ,[英] 霍布斯, 吉林文史出版社,张宇翔, 2018-7-13,560,129.8,指文·海洋文库,https://book.douban.com/series/48663,9.78755E+12,8.9,25,https://book.douban.com/subject/30279627/
布汶的星期天 ,[法] 乔治·杜比 (Georges Duby), 北京大学出版社,"梁爽,田梦", 2017-9-1,268, 42.00元,博雅同文馆·历史-人类学译丛,https://book.douban.com/series/5673,9.7873E+12,8.9,201,https://book.douban.com/subject/27119947/
打破风格 ,(美)海伦·文德勒, 广西人民出版社,李博婷, 2020-4,144,48.8,,,9.78722E+12,8.9,53,https://book.douban.com/subject/34901086/
中国中古政治史论 ,毛汉光, 上海书店出版社,, 2002-12-1,493,35,,,9.78781E+12,8.8,147,https://book.douban.com/subject/1397320/
祖宗之法 ,邓小南, 生活·读书·新知三联书店,, 2014-11,564, 67.00元,三联·哈佛燕京学术丛书,https://book.douban.com/series/586,9.78711E+12,8.8,653,https://book.douban.com/subject/26136469/
通鉴学 ,张煦侯, 北京联合出版公司,"邓小南,陈尚君,辛德勇", 2019-6,, 68.00元,低音·回响,https://book.douban.com/series/46886,9.78756E+12,8.8,111,https://book.douban.com/subject/30390926/
波峰与波谷 ,阎步克, 北京大学出版社,, 2017-4,244, 45.00元,博雅撷英,https://book.douban.com/series/25554,9.7873E+12,8.8,1080,https://book.douban.com/subject/26992823/
想象与叙述 ,赵园, 北京师范大学出版社,, 2015-10,412,58,赵园作品系列,https://book.douban.com/series/18611,9.7873E+12,8.8,46,https://book.douban.com/subject/26716921/
从爵本位到官本位 ,阎步克, 生活·读书·新知三联书店,, 2009-3,468, 48.00元,三联文史新论,https://book.douban.com/series/12302,9.78711E+12,8.8,201,https://book.douban.com/subject/3410734/
邓广铭治史丛稿 ,邓广铭, 北京大学出版社,, 2010-6-1,576, 62.00元,北大名家名著文丛,https://book.douban.com/series/7164,9.7873E+12,8.8,90,https://book.douban.com/subject/4871286/
西汉侯国地理 ,马孟龙, 上海古籍出版社,, 2013-11,556,88,中古中国知识·信仰·制度研究书系,https://book.douban.com/series/12637,9.78753E+12,8.8,73,https://book.douban.com/subject/25758929/
中国中古社会史论 ,毛汉光, 上海书店出版社,, 2002-12-1,480,35,,,9.78781E+12,8.8,160,https://book.douban.com/subject/1397321/
汉赵国史 ,周伟洲, 广西师范大学出版社,, 2006-5,217, 21.80元,中国古代北方民族史丛书,https://book.douban.com/series/423,9.78756E+12,8.8,48,https://book.douban.com/subject/1799833/
州县官的银两 ,曾小萍, 中国人民大学出版社,董建中, 2005-1,299, 29.80元,国家清史编纂委员会•编译丛刊,https://book.douban.com/series/336,9.7873E+12,8.8,326,https://book.douban.com/subject/1279947/
汉简语汇考证 ,[日] 冨谷至 编, 中西书局,张西艳, 2018-9,, 80.00元,中國中古學術思想書系,https://book.douban.com/series/38584,9.78755E+12,8.8,17,https://book.douban.com/subject/30314379/
汉简研究 ,[日本]            大庭脩, 广西师范大学出版社,, 2003-09-01,, 39.80元,简帛研究丛书,https://book.douban.com/series/9952,9.78756E+12,8.8,29,https://book.douban.com/subject/1449654/
中世纪战争艺术史（第一卷） ,[英]查尔斯·威廉· 欧曼, 台海出版社,王子午, 2018-1,368, 109.80元,指文·战争艺术文库,https://book.douban.com/series/48665,9.78752E+12,8.8,112,https://book.douban.com/subject/27601526/
诗人的思考 ,[美] 海伦·文德勒, 浙江大学出版社,刘晗, 2020-10,216,59,,,9.78731E+12,8.8,27,https://book.douban.com/subject/35152176/
清代北京旗人社会 ,刘小萌, 中国社会科技出版社,, 2008-8-1,1074, 75.00元,国家清史编纂委员会·研究丛刊,https://book.douban.com/series/2983,9.7875E+12,8.8,48,https://book.douban.com/subject/3258933/
清代八旗驻防研究 ,定宜庄, 辽宁民族出版社,, 2003-10,297, 35.00元,,,9.78781E+12,8.8,49,https://book.douban.com/subject/1607809/
明代江南土地制度研究 ,[日]森正夫, 江苏人民出版社,"伍跃,张学锋", 2014-12-1,521, 68.00元,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,8.8,55,https://book.douban.com/subject/26292517/
权势转移 ,罗志田, 北京师范大学出版社,, 2014-1-1,330, 48.00元,中华学人丛书,https://book.douban.com/series/21546,9.7873E+12,8.8,586,https://book.douban.com/subject/25789370/
府兵制度考释 ,谷霁光, 上海人民出版社,, 1978年, 308页, 1.25元,,,,8.8,52,https://book.douban.com/subject/1920856/
括地志辑校 ,(唐)李泰, 中华书局,贺次君 注解, 1980-2,252, 28.00元,中國古代地理總志叢刊,https://book.douban.com/series/1306,9.7871E+12,8.8,44,https://book.douban.com/subject/1289037/
先秦史 ,吕思勉, 上海古籍出版社,, 2005-07,445, 32.00元,吕思勉文集,https://book.douban.com/series/864,9.78753E+12,8.8,472,https://book.douban.com/subject/1427558/
國學概論 ,钱穆, 商务印书馆,, 1997-07-01,365,20,钱穆学术著作,https://book.douban.com/series/8726,9.7871E+12,8.8,1065,https://book.douban.com/subject/1034653/
尚书通论 ,陈梦家, 中华书局,, 2005-6,361, 29.00元,陈梦家著作集,https://book.douban.com/series/12379,9.7871E+12,8.8,104,https://book.douban.com/subject/1420733/
小说旁证 ,孙楷第, 人民文学出版社,, 2000-12,393, 18.20元,,,9.78702E+12,8.8,34,https://book.douban.com/subject/1000282/
敦煌诗集残卷辑考 ,徐俊, 中华书局,, 2000-6-1,980, 68.00元,,,9.7871E+12,8.8,29,https://book.douban.com/subject/1119259/
江南的早期工业化 ,李伯重, 中国人民大学出版社,, 2010-5-1,511, 59.80元,当代中国人文大系,https://book.douban.com/series/2002,9.7873E+12,8.8,77,https://book.douban.com/subject/4852399/
农业增长的条件 ,埃斯特·博塞拉普, 法律出版社,罗煜, 2015-10,122,39,,,9.78751E+12,8.8,17,https://book.douban.com/subject/26855322/
涑水记闻 ,[宋]司马光 撰                   /                        邓广铭、张希清 点校, 中华书局,, 1989-9,452, 48.00元,唐宋史料笔记丛刊,https://book.douban.com/series/4962,9.7871E+12,8.8,162,https://book.douban.com/subject/1041308/
中国农业的发展 ,德·希·珀金斯, 上海译文出版社,,1984,,2.2,,,,8.8,58,https://book.douban.com/subject/3059796/
中亚突厥史十二讲 ,[苏联]威廉.巴托尔德, 中国社会出版社,罗致平, 1984-08-01,319, 1.40元,,,,8.8,75,https://book.douban.com/subject/2295738/
嚈噠史研究 ,余太山, 商务印书馆,, 2012-1,318, 29.00元,余太山著作集,https://book.douban.com/series/31853,9.7871E+12,8.8,42,https://book.douban.com/subject/10549878/
中国历代土地数字考实 ,何炳棣, 中华书局,, 2017-7,190, 48.00元,何炳棣著作集,https://book.douban.com/series/38942,9.7871E+12,8.8,30,https://book.douban.com/subject/27099208/
孙宝瑄日记（全3册） ,孙宝瑄 著                   /                        中华书局编辑部 整理                   /                        童杨 校订, 中华书局,, 2015-8,1567,148,中国近代人物日记丛书,https://book.douban.com/series/363,9.7871E+12,8.8,24,https://book.douban.com/subject/26591434/
蒙文通学记 ,蒙默, 生活读书新知三联书店,, 2006-11,319, 22.00元,学人学记,https://book.douban.com/series/13160,9.78711E+12,8.8,150,https://book.douban.com/subject/1950986/
施善与教化 ,梁其姿, 北京师范大学出版社,, 2013-3-1,361, CNY 60.00,新史学&amp;多元对话系列,https://book.douban.com/series/2065,9.7873E+12,8.8,162,https://book.douban.com/subject/20503056/
西域历史研究 ,华涛, 上海古籍出版社,,2000,246, 15.00元,,,9.78753E+12,8.8,33,https://book.douban.com/subject/2229483/
大明旗号与小中华意识 ,孙卫国, 商务印书馆,, 2007-11,490, 32.00元,中国社会历史与文化研究丛书,https://book.douban.com/series/13339,9.7871E+12,8.8,185,https://book.douban.com/subject/2353973/
揭开雍正皇帝隐秘的面纱 ,杨启樵, 上海书店出版社,, 2011-1,421, 40.00元,,,9.78755E+12,8.8,26,https://book.douban.com/subject/5398177/
经略幽燕 ,曾瑞龙, 浙江大学出版社,, 2019-7,500, 85.00元,曾瑞龙作品,https://book.douban.com/series/49274,9.78731E+12,8.7,107,https://book.douban.com/subject/33369909/
南宋初期政治史研究 ,[日]寺地遵, 复旦大学出版社,"刘静贞,李今芸", 2016-4,410, 68.00元,日本学者古代中国研究丛刊,https://book.douban.com/series/34408,9.78731E+12,8.7,309,https://book.douban.com/subject/26794951/
魏晋南北朝通史 ,(日) 冈崎文夫, 中西书局,肖承清, 2020-10,355, 88.00元,,,9.78755E+12,8.7,28,https://book.douban.com/subject/35152222/
魏晋南北朝史论集 ,周一良, 北京大学出版社,, 1997-6-1,573, 32.00元,北大名家名著文丛,https://book.douban.com/series/2022,9.7873E+12,8.7,205,https://book.douban.com/subject/1031725/
隋唐帝国形成史论 ,谷川道雄, 上海古籍出版社,李济沧, 2011-6-1,362, 58.00元,日本中国史研究译丛,https://book.douban.com/series/4086,9.78753E+12,8.7,409,https://book.douban.com/subject/6510253/
中国资本主义发展史 第一卷 中国资本主义的萌芽 ,许涤新  吴承明 主编, 人民出版社,, 2003-1,760, 48.50元,中国资本主义发展史,https://book.douban.com/series/21152,9.78701E+12,8.7,39,https://book.douban.com/subject/1127128/
昨日之我与今日之我 ,杨念群, 北京师范大学出版社,, 2013-1-1,413, 68.00元,,,9.7873E+12,8.7,25,https://book.douban.com/subject/24371154/
亿兆斯民 ,葛剑雄, 广东人民出版社,, 2014-10-1,654, CNY 98.00,葛剑雄文集,https://book.douban.com/series/25737,9.78722E+12,8.7,25,https://book.douban.com/subject/26266891/
帝国黄昏 ,[美] 裴士锋, 社会科学文献出版社,黄中宪, 2020-1,,,甲骨文丛书,https://book.douban.com/series/23971,9.78752E+12,8.7,12,https://book.douban.com/subject/34951528/
历代名臣奏议 ,（明）黄淮、杨士奇 编, 上海古籍出版社,, 2012-12,4964, 1480.00元,,,9.78753E+12,8.7,14,https://book.douban.com/subject/20280584/
清季的洋务新政(全二卷) ,樊百川, 上海书店出版社,, 2003-4-1,1587,98,,,9.78781E+12,8.7,24,https://book.douban.com/subject/1107529/
五六世纪北方民众佛教信仰 ,侯旭东, 社会科学文献出版社,, 2015-12,472, 198.00元,社科文献学术文库·文史哲研究系列,https://book.douban.com/series/45447,9.78751E+12,8.7,32,https://book.douban.com/subject/26704845/
唐代江南农业的发展 ,李伯重, 北京大学出版社,, 2009-2,260, 30.00元,博雅史学论丛·中国史系列,https://book.douban.com/series/2043,9.7873E+12,8.7,36,https://book.douban.com/subject/3596859/
江南农业的发展（1620-1850） ,李伯重, 上海古籍出版社,王湘云, 2007-6,268, 45.00元,社会·经济·观念史丛书,https://book.douban.com/series/2581,9.78753E+12,8.7,82,https://book.douban.com/subject/2158567/
建炎以来系年要录 ,李心传, 中华书局,,1988,3408,326,,,9.7871E+12,8.7,33,https://book.douban.com/subject/2995417/
中国西南历史地理考释（全两册） ,方国瑜, 中华书局,, 1987-10,1310, 148.00元,,,9.7871E+12,8.7,40,https://book.douban.com/subject/2373230/
自然科学与社会科学的互动 ,[美] I.伯纳德·科恩, 商务印书馆,, 2016-11,257,49,科学史译丛,https://book.douban.com/series/35601,9.7871E+12,8.7,112,https://book.douban.com/subject/26924318/
西方中的东方 ,杰克·古迪, 浙江大学出版社,沈毅, 2012-9,345, 52.00元,当代外国人文学术译丛,https://book.douban.com/series/11851,9.78731E+12,8.7,26,https://book.douban.com/subject/11593066/
清高宗十全武功研究 ,庒吉發, 中华书局,, 1987-9,646, 9.00元,,,9.7871E+12,8.7,33,https://book.douban.com/subject/2356122/
中国史 ,宫崎市定, 华世出版社,邱添生,1980,628,,,,,8.7,31,https://book.douban.com/subject/4811327/
郑学丛著 ,张舜徽, 华中师范大学出版社,, 2005-12,372, 30.00元,張舜徽集,https://book.douban.com/series/2850,9.78756E+12,8.7,35,https://book.douban.com/subject/1836925/
衰世与西法 ,杨国强, 一頁folio | 广西师范大学出版社,, 2020-10,775, 138.00元,大历史丛书,https://book.douban.com/series/53903,9.78756E+12,8.7,67,https://book.douban.com/subject/35217836/
新出魏晋南北朝墓志疏证 ,罗新                   /                叶炜, 中华书局,, 2005-1,636, 39.00元,,,9.7871E+12,8.7,68,https://book.douban.com/subject/1423249/
科举停废与近代中国社会(修订版) ,关晓红, 社会科学文献出版社,, 2017-11,472,168,社科文献学术文库·文史哲研究系列,https://book.douban.com/series/45447,9.78752E+12,8.7,27,https://book.douban.com/subject/27589563/
洪业 ,[美国]            魏斐德, 江苏人民出版社,"陈苏镇,薄小莹",1992,1100, 14.90元,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,8.7,1254,https://book.douban.com/subject/1132689/
中国现代国家的起源 ,[美] 孔飞力, 生活·读书·新知三联书店,"陈兼,陈之宏", 2013-10,150, 35.00元,孔飞力著作集,https://book.douban.com/series/20863,9.78711E+12,8.7,3261,https://book.douban.com/subject/25750468/
察合台汗国史研究 ,刘迎胜, 上海古籍出版社,, 2011-7-1,635, 76.00元,,,9.78753E+12,8.7,28,https://book.douban.com/subject/6534490/
战国史料编年辑证 ,杨宽, 上海人民出版社,, 2001-1-1,1195,98,,,9.78721E+12,8.7,26,https://book.douban.com/subject/1582614/
北宋文化史述论 ,陈植锷, 中国社会科学出版社,, 1992-3,576, 13.20元,中国社会科学博士论文文库,https://book.douban.com/series/8522,,8.7,75,https://book.douban.com/subject/2268026/
發展與制約 ,李伯重, 聯經出版事業股份有限公司,,2002,, NT$ 500,聯經學術叢書,https://book.douban.com/series/33594,9.78957E+12,8.7,17,https://book.douban.com/subject/3361069/
佛教文献学十讲 ,肯尼斯·罗伊·诺曼, 中西书局,"陈世峰,纪赟", 2019-4,286,62,,,9.78755E+12,8.7,45,https://book.douban.com/subject/30488937/
敦煌学十八讲 ,荣新江, 北京大学出版社,, 2001-8-1,332, 32.00元,,,9.7873E+12,8.7,565,https://book.douban.com/subject/1130424/
叙事的转向 ,彭刚, 北京大学出版社,, 2017-7,336, CNY 56.00,博雅撷英,https://book.douban.com/series/25554,9.7873E+12,8.7,159,https://book.douban.com/subject/27081034/
明清之际士大夫研究 ,赵园, 北京大学出版社,, 2014-6-1,464, CNY 69.00,博雅英华,https://book.douban.com/series/18636,9.7873E+12,8.7,205,https://book.douban.com/subject/25819927/
亚历山大继业者战争 ,(英) 鲍勃·本尼特 (Bob Bennet), 江苏凤凰文艺出版社,张晓媛, 2019-12,472,139.8,指文·战争艺术文库,https://book.douban.com/series/48665,9.78756E+12,8.7,66,https://book.douban.com/subject/34887403/
决战：东北解放战争 1945～1948 ,刘统, 上海人民出版社,, 2017-7,692, 78.00元,决战,https://book.douban.com/series/49381,9.78721E+12,8.7,81,https://book.douban.com/subject/27099830/
郡斋读书志校证（全二册） ,晁公武, 上海古籍出版社,孙猛, 2011-7,852, 128.00元,,,9.78753E+12,8.7,35,https://book.douban.com/subject/6510246/
大卫·休谟传 ,[美]欧内斯特·C.莫斯纳, 浙江大学出版社·启真馆,周保巍, 2017-9,750, 138.00元,启真·思想家,https://book.douban.com/series/18595,9.78731E+12,8.7,104,https://book.douban.com/subject/27085686/
两个世界间的托克维尔 ,[美] 谢尔顿·S. 沃林, 译林出版社,"段德敏,毛立云,熊道宏", 2016-10,669,88,西方政治思想译丛,https://book.douban.com/series/5515,9.78754E+12,8.7,20,https://book.douban.com/subject/26896809/
古代交通与地理文献研究 ,辛德勇, 商务印书馆,, 2018-3,330, 60.00元,,,9.7871E+12,8.6,46,https://book.douban.com/subject/30183445/
六朝精神史研究 ,吉川忠夫, 江苏人民出版社,王启发, 2012-1-1,469, 40.00元,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,8.6,118,https://book.douban.com/subject/10482767/
神文时代 ,孙英刚, 上海古籍出版社,, 2014-1-1,500, 78.00元,中古中国知识·信仰·制度研究书系,https://book.douban.com/series/12637,9.78753E+12,8.6,226,https://book.douban.com/subject/25816059/
氐与羌 ,马长寿, 广西师范大学出版社,, 2006-5,193, 18.80元,中国古代北方民族史丛书,https://book.douban.com/series/423,9.78756E+12,8.6,67,https://book.douban.com/subject/1803139/
党项西夏史探微 ,汤开建, 商务印书馆,, 2013-12,564,126,欧亚备要,https://book.douban.com/series/26673,9.7871E+12,8.6,28,https://book.douban.com/subject/25828793/
理论、方法、发展、趋势 ,李伯重, 浙江大学出版社,, 2012-12,350, 49.00元,清华经济史丛书,https://book.douban.com/series/13482,9.78731E+12,8.6,72,https://book.douban.com/subject/20395525/
宋金元朝货币史研究 ,（日）高桥弘臣, 上海古籍出版社,林松涛, 2010-4-1,340, CNY 32.00,日本宋学研究六人集,https://book.douban.com/series/6344,9.78753E+12,8.6,31,https://book.douban.com/subject/4108056/
清代漕运 ,李文治                   /                江太新, 中华书局,, 1995-11,518,24,,,9.7871E+12,8.6,31,https://book.douban.com/subject/1253447/
历史的空间与空间的历史 ,辛德勇, 北京师范大学出版社,, 2013-1-1,398, CNY 68.00,,,9.7873E+12,8.6,34,https://book.douban.com/subject/24371178/
汉代行政记录（上下） ,[英]            鲁惟一, 广西师范大学出版社,"于振波,车今花", 2005-12-1,613, 80.00元,简帛研究丛书,https://book.douban.com/series/9952,9.78756E+12,8.6,27,https://book.douban.com/subject/1733892/
三国史 ,马植杰, 人民出版社,, 2004-03,465,19,,,9.78701E+12,8.6,181,https://book.douban.com/subject/1032904/
理学、士绅和宗族 ,章毅, 浙江大学出版社,, 2017-8,290,54,启真学术文库,https://book.douban.com/series/28699,9.78731E+12,8.6,74,https://book.douban.com/subject/27114165/
文化贸易 ,[美] 包筠雅 （Cynthia Joanne Brokaw）, 北京大学出版社,"刘永华,饶佳荣   等", 2015-7,526, 79.00元,博雅史学论丛·海外中国史研究,https://book.douban.com/series/20851,9.7873E+12,8.6,92,https://book.douban.com/subject/26433663/
中国文化史通释 ,余英时, 生活·读书·新知三联书店,, 2011-5,341, 48.00元,三联学术,https://book.douban.com/series/11957,9.78711E+12,8.6,651,https://book.douban.com/subject/5410275/
政治神学 ,[美]保罗·卡恩, 译林出版社,郑琪, 2015-10-1,191, CNY 39.00,西方政治思想译丛,https://book.douban.com/series/5515,9.78754E+12,8.6,48,https://book.douban.com/subject/26668689/
法国大革命中的政治、文化和阶级 ,[美]林恩·亨特, 北京大学出版社,汪珍珠, 2020-7,296,69,培文·历史,https://book.douban.com/series/31101,9.7873E+12,8.6,37,https://book.douban.com/subject/34974507/
躁動的亡魂 ,Tobie Meyer-fong 梅爾清, 衛城,"蕭琪,蔡松穎", 2020-6-3,432, NT$480,Beyond,https://book.douban.com/series/54973,9.78987E+12,8.6,120,https://book.douban.com/subject/35013075/
使日十年 ,[美]约瑟夫·C.格鲁(Joseph C. Grew), 社会科学文献出版社,沙青青, 2020-3,680,99,甲骨文丛书,https://book.douban.com/series/23971,9.78752E+12,8.6,92,https://book.douban.com/subject/34902713/
天国之秋 ,[美] 裴士锋, 社会科学文献出版社,黄中宪、谭伯牛 校, 2014-11-10,580, 69.00元,甲骨文丛书,https://book.douban.com/series/23971,9.78751E+12,8.6,5376,https://book.douban.com/subject/25938605/
国史新论 ,钱穆, 生活·读书·新知三联书店,, 2005-02,330, 22.00元,钱穆作品系列（三联2001版）,https://book.douban.com/series/914,9.78711E+12,8.6,2522,https://book.douban.com/subject/1277267/
魏晋南北朝隋唐史学的基本问题 ,(日) 谷川道雄, 中华书局,, 2010-10-1,385, CNY 58.00,中国史学的基本问题,https://book.douban.com/series/6877,9.7871E+12,8.6,178,https://book.douban.com/subject/4823791/
清人笔记条辨 ,张舜徽, 华中师范大学出版社,, 2004-3,402, 32.00元,張舜徽集,https://book.douban.com/series/2850,9.78756E+12,8.6,64,https://book.douban.com/subject/1660383/
南朝宋会要 ,朱铭盘, 上海古籍出版社,, 2006-12,734, 55.00元,歷代會要叢書,https://book.douban.com/series/452,9.78753E+12,8.6,24,https://book.douban.com/subject/2016343/
墨辩发微 ,谭戒甫 撰, 中华书局,, 1964-6,510, 29.00元,新編諸子集成,https://book.douban.com/series/662,9.7871E+12,8.6,33,https://book.douban.com/subject/1151545/
元代行省制度 ,李治安, 中华书局,, 2011-4-1,958, CNY 178.00,国家哲学社会科学成果文库,https://book.douban.com/series/11997,9.7871E+12,8.6,24,https://book.douban.com/subject/6027336/
宋史纪事本末（全三册） ,陈邦瞻 编, 中华书局,, 2015-11,1232,128,历代纪事本末,https://book.douban.com/series/32364,9.7871E+12,8.6,110,https://book.douban.com/subject/26659442/
文献通考（全二册） ,马端临, 中华书局,, 2006-12-28,2764, 380.00元,,,9.7871E+12,8.6,36,https://book.douban.com/subject/1178205/
十國春秋（全四冊） ,吴任臣, 中华书局,, 2010.10.25,1904, 180.00元,中国史学基本典籍丛刊,https://book.douban.com/series/2968,9.7871E+12,8.6,38,https://book.douban.com/subject/5348589/
礼仪下乡 ,刘永华, 生活·读书·新知三联书店,, 2019-7-1,373, CNY 65.00,名山叢書,https://book.douban.com/series/44865,9.78711E+12,8.6,139,https://book.douban.com/subject/33459263/
欧洲文明的经济与社会基础 ,(奥)多普施(DopschA. ), 大象出版社,肖超, 2014-6,663, 98.00元,大象学术译丛,https://book.douban.com/series/3295,9.78753E+12,8.6,24,https://book.douban.com/subject/25816575/
唐代文士與中國思想的轉型 ,陳弱水, 臺大出版中心,, 2016-1-27,528, NT$ 500,人文研究叢書,https://book.douban.com/series/37610,9.78986E+12,8.6,28,https://book.douban.com/subject/26685295/
地不爱宝 ,邢义田, 中华书局,, 2011-1,632, 80.00元,秦汉史论著系列,https://book.douban.com/series/7787,9.7871E+12,8.6,78,https://book.douban.com/subject/5948185/
康熙起居注（全三册） ,中国第一历史档案馆, 中华书局,,1984,2502,15,,,,8.6,41,https://book.douban.com/subject/2263990/
东域纪程录丛 ,[英]H.裕尔, 云南人民出版社,张绪山,2002年1月1日, 341 页,36,欧亚历史文化名著译丛,https://book.douban.com/series/229,9.78722E+12,8.6,19,https://book.douban.com/subject/1267234/
宋教仁集（上下册） ,陈旭麓          /                    宋教仁, 中华书局,, 2011-7,750, 68.00元,中国近代人物文集丛书,https://book.douban.com/series/6384,9.7871E+12,8.6,13,https://book.douban.com/subject/6857517/
民族主義與近代中國思想（二版） ,羅志田, 三民書局,, 2011-10-1,291, NT$250,,,9.78957E+12,8.6,16,https://book.douban.com/subject/24848820/
族属的考古 ,[英] 希安·琼斯, 上海古籍出版社,"陈淳,沈辛成", 2017-4,237, 68.00元,外国考古学研究译丛,https://book.douban.com/series/44884,9.78753E+12,8.6,97,https://book.douban.com/subject/27025289/
中部西藏与蒙古人 ,[意大利]伯戴克, 兰州大学出版社,张云, 2010-9-1,174, CNY 38.00,欧亚历史文化文库,https://book.douban.com/series/6327,9.78731E+12,8.6,16,https://book.douban.com/subject/5396059/
历史之岛 ,[美国]            马歇尔·萨林斯, 上海人民出版社,蓝达居, 2003-1,429, 25.00元,社会与文化丛书,https://book.douban.com/series/8011,9.78721E+12,8.6,238,https://book.douban.com/subject/1129198/
李德·哈特与历史之重 ,约翰·米尔斯海默, 上海人民出版社,齐皓, 2020-7,134,68,,,9.78721E+12,8.6,20,https://book.douban.com/subject/35026480/
三次战争中的空中力量 ,[美] 威廉.W.莫姆耶尔, 空军指挥学院,, 2012-12,400,,,,9.78788E+12,8.6,16,https://book.douban.com/subject/6313255/
拓边西北 ,曾瑞龙, 浙江大学出版社,, 2019-7,314, 65.00元,曾瑞龙作品,https://book.douban.com/series/49274,9.78731E+12,8.5,93,https://book.douban.com/subject/34453015/
唐代中央政权决策研究（增订本） ,谢元鲁, 北京师范大学出版社,, 2020-10,370,89,中华学人丛书,https://book.douban.com/series/21546,9.7873E+12,8.5,12,https://book.douban.com/subject/34969994/
皇权、礼仪与经典诠释 ,甘怀真, 华东师范大学出版社,, 2008-05,423, 46.00元,儒学与东亚文明研究丛书,https://book.douban.com/series/861,9.78756E+12,8.5,107,https://book.douban.com/subject/3096353/
魏晉南北朝官僚制研究 ,窪添慶文, 臺大出版中心,趙立新, 2015-12,544, NT$500,人文研究叢書,https://book.douban.com/series/37610,9.78986E+12,8.5,14,https://book.douban.com/subject/26682137/
新唐书宰相世系表集校（上下） ,赵超, 中华书局,,1998,220, 65.00元,二十四史研究资料丛刊,https://book.douban.com/series/2871,9.7871E+12,8.5,22,https://book.douban.com/subject/1015752/
宋人总集叙录 ,祝尚书, 中华书局,, 2004-05-01,651, 56.00元,,,9.7871E+12,8.5,20,https://book.douban.com/subject/1177316/
汉魏南北朝墓志汇编 ,赵超, 天津古籍出版社,, 2008-7,509, 38.00元,,,9.78781E+12,8.5,53,https://book.douban.com/subject/3222433/
两汉魏晋南北朝与西域关系史研究 ,余太山, 商务印书馆,, 2011-9-1,475, 42.00元,余太山著作集,https://book.douban.com/series/31853,9.7871E+12,8.5,24,https://book.douban.com/subject/6875868/
