title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
论基督君主的教育 ,伊拉斯谟, 上海人民出版社,李康, 2003-11, 231, 19.80元,世纪文库,https://book.douban.com/series/5116, 9787208046993,8.1,49,https://book.douban.com/subject/1141956/
近代政治思想的基础（上、下卷） ,[英国]            昆廷·斯金纳, 商务印书馆,"奚瑞森,亚方", 2002-10, 439；555, 52.00元,当代政治理论译丛,https://book.douban.com/series/5106, 9787100031387,9.0,150,https://book.douban.com/subject/1009100/
霍布斯与共和主义自由 ,[英国]            昆廷·斯金纳, 上海三联书店,管可秾, 2011-5, 249, 38.00元,上海三联人文经典书库,https://book.douban.com/series/865, 9787542631794,9.0,196,https://book.douban.com/subject/6398616/
美国政治传统及其缔造者 ,理查德·霍夫施塔特, 商务印书馆,"崔永禄,王忠和", 1994.7, 412, 11.8,,, 9787100010818,8.7,29,https://book.douban.com/subject/2281866/
《人权与公民权利宣言》——现代宪法史论 ,格奥尔格·耶里内克, 商务印书馆,李锦辉, 2013-1, 74, 12.00元,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27, 9787100093842,8.7,60,https://book.douban.com/subject/21360218/
历史知识理论 ,[德] 德罗伊森 著                   /                耶尔恩·吕森                   /                胡昌智 编选, 北京大学出版社,胡昌智, 2006-7, 133, 15.00元,历史的观念译丛,https://book.douban.com/series/220, 9787301101643,9.0,96,https://book.douban.com/subject/1851626/
自由主义中立性及其批评者 ,应奇、刘训练编, 江苏人民出版社,, 2007年9月, 337, 33.00元,当代西方政治哲学读本,https://book.douban.com/series/32080, 9787214044617,,,https://book.douban.com/subject/2278374/
论哲学生活的幸福 : 对卢梭系列遐想的思考两部曲,[德] 迈尔, 华夏出版社,陈敏, 2014-1, 413, 55.00元,西方传统：经典与解释,https://book.douban.com/series/673, 9787508077512,7.6,16,https://book.douban.com/subject/25761485/
普罗米修斯的束缚——马克思科学思想的神话结构 ,[美]维塞尔, 华东师范大学出版社·六点分社,"李昀,万益", 2014-9, 344, 48,西方传统：经典与解释·马克思与西方传统,https://book.douban.com/series/25161, 9787567524385,8.4,19,https://book.douban.com/subject/25975871/
卢梭的政治哲学 ,Roger D. Masters, 华东师范大学出版社,"尚新建,黄涛", 2013-8, 590, 78.00,西方传统：经典与解释,https://book.douban.com/series/673, 9787567506947,8.5,80,https://book.douban.com/subject/24872430/
马克思与亚里士多德 : 十九世纪德国社会理论与古典的古代,[美]麦卡锡（George E. McCarthy）, 华东师范大学出版社·六点分社,"郝亿春,邓先珍,文贵全  等", 2015-1, 504, 68,西方传统：经典与解释·马克思与西方传统,https://book.douban.com/series/25161, 9787567524460,7.6,15,https://book.douban.com/subject/25966757/
洞穴中的德性 : 柏拉图《美诺》中的道德探究,【美】维斯, 华东师范大学出版社六点分社,郭振华, 2014-3, 288, 38,西方传统：经典与解释·柏拉图注疏集,https://book.douban.com/series/5861, 9787567513570,8.1,18,https://book.douban.com/subject/25800983/
分析的限度 ,[美]罗森（Stanley Rosen）, 华东师范大学出版社,夏代云, 2016-9-1, 408, 60.00,西方传统·经典与解释·古今丛编,https://book.douban.com/series/33339, 9787567555372,9.5,31,https://book.douban.com/subject/26842431/
狄俄尼索斯颂歌 : 经典与解释. 尼采注疏集,[德国]            弗里德里希·尼采, 华东师范大学出版社,孟明, 2013-8-1, 365, 48.00,西方传统：经典与解释·尼采注疏集,https://book.douban.com/series/17724, 9787561796061,9.0,73,https://book.douban.com/subject/10862503/
施特劳斯的真相 : 政治哲学与美国民主,[美]凯瑟琳·扎科特                   /                [美]迈克尔·扎科特, 三辉图书/商务印书馆,宋菲菲, 2013-9, 352, 42.00,,, 9787100099714,8.3,135,https://book.douban.com/subject/25725209/
迫害与写作艺术 ,[美国]            列奥·施特劳斯, 华夏出版社,刘锋, 2012-1, 221, 30.00元,西方传统：经典与解释·施特劳斯集,https://book.douban.com/series/5864, 9787508066370,8.8,173,https://book.douban.com/subject/6885734/
施特劳斯、韦伯与科学的政治研究 ,【美】贝纳加, 华东师范大学出版社,陆月宏, 2010-5, 300, 35.00元,西方传统：经典与解释·施特劳斯集,https://book.douban.com/series/5864, 9787561773536,7.6,27,https://book.douban.com/subject/4880638/
隐匿的对话 : 施米特与施特劳斯,[德] 迈尔, 华夏出版社,"朱雁冰,汪庆华 等", 2002-7, 215, 28.00元,西方思想家：经典与解释,https://book.douban.com/series/5113, 9787508027760,8.3,86,https://book.douban.com/subject/1018887/
尼各马可伦理学义疏 : 亚里士多德与苏格拉底的对话,[美]            伯格, 华夏出版社,, 2011-10, 371, 49.00元,经典与解释：亚里士多德注疏集,https://book.douban.com/series/10286, 9787508056760,8.0,52,https://book.douban.com/subject/5037316/
霍布斯国家学说中的利维坦 : 一个政治符号的意义及其失败,（德）卡尔·施米特, 华东师范大学出版社,"应星,朱雁冰", 2008-6, 220, 24.80元,西学源流,https://book.douban.com/series/936, 9787561760840,8.9,254,https://book.douban.com/subject/3151936/
战争与和平的权利 : 从格劳秀斯到康德的政治思想与国际秩序,[美国]            塔克          /                    理查德·塔克, 译林出版社,, 2009-4, 295, 25.00元,人文与社会译丛,https://book.douban.com/series/13, 9787544706995,8.7,71,https://book.douban.com/subject/3686807/
政治与友谊 : 托克维尔书信集,[法]亚历西斯·德·托克维尔, 上海三联书店,"黄艳红 译,崇明 编校", 2010-1, 316, 40.00元,思想与社会,https://book.douban.com/series/1137, 9787542631909,9.0,85,https://book.douban.com/subject/4714690/
哲学与治术：1572—1651 ,[美]理查德·塔克, 译林出版社,韩潮, 2013-8, 427, 45.00元,人文与社会译丛,https://book.douban.com/series/13, 9787544738743,7.8,54,https://book.douban.com/subject/24895267/
利维坦的道德困境 : 早期现代政治哲学的问题与脉络,吴增定, 生活·读书·新知三联书店,, 2012-3, 389, 35.00元,“文化：中国与世界”新论,https://book.douban.com/series/922, 9787108038364,8.8,597,https://book.douban.com/subject/10566979/
李清照集笺注 ,李清照                   /                        徐培均 笺注, 上海古籍出版社,, 2017-6, 611, 98.00元,中国古典文学丛书（典藏本）,https://book.douban.com/series/36718, 9787532584741,9.9,24,https://book.douban.com/subject/27593425/
东坡乐府笺 ,龙榆生, 上海古籍出版社,, 2016-7, 520, 88.0元,中国古典文学丛书（典藏本）,https://book.douban.com/series/36718, 9787532579808,9.2,50,https://book.douban.com/subject/26836966/
李白集校注 ,瞿蜕园                   /                        朱金城 校注, 上海古籍出版社,, 2016-7, 2340, 438.00元,中国古典文学丛书（典藏本）,https://book.douban.com/series/36718, 9787532576593,9.8,16,https://book.douban.com/subject/26836965/
聊斋志异会校会注会评本 ,(清) 蒲松龄 著                   /                        张友鹤 辑校, 上海古籍出版社,, 2019-6, 1976, 438元,中国古典文学丛书（典藏本）,https://book.douban.com/series/36718, 9787532592135,,,https://book.douban.com/subject/33425487/
欧阳修词校注 ,[宋]欧阳修 著                   /                        胡可先 徐迈 校注, 上海古籍出版社,, 2015-8,, 98.00元,中國古典文學叢書（精裝）,https://book.douban.com/series/4957, 9787532575916,,,https://book.douban.com/subject/26586430/
唐诗别裁集（全二册） ,沈德潜 选注, 上海古籍出版社,, 2013-8, 715, 86,,, 9787532569311,8.9,20,https://book.douban.com/subject/24883377/
文字禅与宋代诗学 ,周裕锴, 复旦大学出版社,, 2017-12, 240, 45.00元,周裕锴禅学书系,https://book.douban.com/series/40472, 9787309130966,8.8,53,https://book.douban.com/subject/27597185/
禅宗语言 : 周裕锴禅学书系,周裕锴, 复旦大学出版社,, 2017-12,, 59.00元,周裕锴禅学书系,https://book.douban.com/series/40472, 9787309130959,9.1,45,https://book.douban.com/subject/27597190/
禅宗语言研究入门 ,周裕锴, 复旦大学出版社,, 2019-9-20, 225, 58.00元,周裕锴禅学书系,https://book.douban.com/series/40472, 9787309144673,,,https://book.douban.com/subject/34815379/
禅思想史讲义 ,[日] 小川隆, 复旦大学出版社,彭丹, 2017-11, 200, 30.00元,日本汉学家『近世』中国研究丛书,https://book.douban.com/series/39209, 9787309133318,9.1,95,https://book.douban.com/subject/27187365/
宋代诗学通论 ,周裕锴, 上海古籍出版社,, 2019-4, 512, 128.00,,, 9787532591756,9.5,61,https://book.douban.com/subject/33394772/
佛教与中国文学论稿 ,陈允吉, 上海古籍出版社,, 2010年2月, 640, 60.00元,中华学术丛书,https://book.douban.com/series/269, 9787532555147,8.7,39,https://book.douban.com/subject/4239048/
中国文学批评史 ,郭绍虞, 商务印书馆,, 2010-12, 725, 99.00元,中华现代学术名著丛书,https://book.douban.com/series/6985, 9787100073899,8.8,138,https://book.douban.com/subject/6006348/
中国古代阐释学研究 ,周裕锴, 复旦大学出版社,, 2019-6, 435, 68.00元,,, 9787309141436,9.5,39,https://book.douban.com/subject/33405909/
读文心雕龙手记 ,罗宗强, 三联书店,, 2007-10, 250, 26.00元,三联文史新论,https://book.douban.com/series/12302, 9787108027375,8.0,46,https://book.douban.com/subject/2303674/
海藏楼诗集（增订本） : 中国近代文学丛书,郑孝胥, 上海古籍出版社,, 2013-12-1,, 78.00元,中國近代文學叢書,https://book.douban.com/series/1636, 9787532567553,8.6,48,https://book.douban.com/subject/25791327/
龚自珍诗集编年校注（全二册） : 中国古典文学丛书,[清]龚自珍著 刘逸生 周锡（韦+复） 注, 上海古籍出版社,"刘逸生,周锡䪖", 2013-12-1, 502, 98.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532570737,9.6,59,https://book.douban.com/subject/25790581/
钱注杜诗（全二册） ,[唐]杜甫                   /                        [清]钱谦益 笺注, 上海古籍出版社,, 2009-4, 804, 55.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532552993,9.3,177,https://book.douban.com/subject/3803387/
兩當軒集 ,(清)黄景仁                   /                        字 仲则, 上海古籍出版社,李国章 注解, 1998-01-01, 687, 49.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532525126,9.1,152,https://book.douban.com/subject/1545943/
嶺雲海日樓詩鈔 ,丘逢甲, 上海古籍出版社,, 2009-5, 435, 32.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532552948,8.6,34,https://book.douban.com/subject/3888462/
王荆文公诗笺注（上中下） ,王安石, 上海古籍出版社,"李壁注,高克勤點校", 2010-12, 1385, 145.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532556762,8.6,64,https://book.douban.com/subject/5375361/
彊村语业笺注 ,朱孝臧  著                   /                白敦仁  笺注, 浙江古籍出版社,,,, 140.00元,浙江文丛,https://book.douban.com/series/7886, 9787554006863,9.1,24,https://book.douban.com/subject/26658224/
朱子晚年全论 ,李绂, 中华书局,, 2015, 410, 45元,理學叢書,https://book.douban.com/series/739, 9787101106237,7.6,12,https://book.douban.com/subject/26281429/
刘宗周全集（全六册） ,吴光, 浙江古籍出版社,, 2007-04-01, 4230 页, 480.00元,,, 9787805189260,9.4,25,https://book.douban.com/subject/2113717/
陔馀丛考（全三册） ,(清)赵翼, 中华书局,, 1963年第一版，2003年第二版，2006年重印, 979, 95.00元,学术笔记丛刊,https://book.douban.com/series/7969, 9787101052374,9.3,58,https://book.douban.com/subject/1944210/
祖堂集 : 中国佛教典籍选刊,(南唐)静筠二禅师, 中华书局,"孙昌武,(日)衣川贤次,(日)西口芳男", 2007, 954, 72.00元,中國佛教典籍選刊,https://book.douban.com/series/925, 9787101042085,9.2,56,https://book.douban.com/subject/2357277/
教坊记笺订 ,[唐]崔令钦 撰                   /                任半塘 笺订, 中华书局,, 2012-4, 336, 32.00元,中國文學研究典籍叢刊,https://book.douban.com/series/3433, 9787101083217,8.9,36,https://book.douban.com/subject/10743365/
沧趣楼诗文集 ,陈宝琛                   /                刘永翔                   /                许全胜, 上海古籍,, 2006-9, 900, 85.00元,中國近代文學叢書,https://book.douban.com/series/1636, 9787532542437,8.7,54,https://book.douban.com/subject/1979373/
张之洞诗文集 ,张之洞 著                   /                庞坚 校点, 上海古籍出版社,庞坚 注解, 2008, 720, 55.00元,中國近代文學叢書,https://book.douban.com/series/1636, 9787532548897,8.6,16,https://book.douban.com/subject/3250559/
玉台新咏汇校 ,吴冠文、谈蓓芳、章培恒 汇校, 上海古籍出版社,, 2013-12,, 88,中國古典文學叢書,https://book.douban.com/series/16, 9787532569137,8.5,14,https://book.douban.com/subject/25802764/
全祖望集汇校集注 ,[清] 全祖望 撰, 上海古籍出版社,朱铸禹 汇校集注, 2018-6, 2784, 458.00元,,, 9787532588275,,,https://book.douban.com/subject/30229856/
甌北集（全二冊） ,赵翼, 上海古籍出版社,, 1997-4-1, 1476, 118.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532519453,8.9,14,https://book.douban.com/subject/1592987/
文苑英华（全六册） ,李昉, 中华书局,, 1966-5, 4900, 880.00元,,, 9787101008074,8.6,25,https://book.douban.com/subject/1172090/
明清宫廷藏书研究 ,张升, 商务印书馆,, 2015-10-1, 320, CNY 45.00,北京师范大学史学文库,https://book.douban.com/series/1999, 9787100114080,,,https://book.douban.com/subject/26689012/
六臣注文选 ,[梁]萧统编                   /                        [唐]李善 吕延济 刘良 张铣 李周翰 吕向注, 中华书局,"[唐]李善,[唐]吕延济,[唐]刘良,[唐]张铣,[唐]吕向,[唐]李周翰", 2012-4, 1128, 238.00元,,, 9787101086553,9.0,54,https://book.douban.com/subject/10738630/
锦绣万花谷（精装4册） ,佚名 编, 广陵书社,, 2008-5,, 450.00元,,, 9787806943311,,,https://book.douban.com/subject/3343146/
巢经巢诗钞笺注（全四册） ,（清）郑珍 著                   /                白敦仁 笺注, 浙江古籍出版社,, 2016-8, 1664, 180.00,白敦仁著作全集,https://book.douban.com/series/24482, 9787554008027,9.6,21,https://book.douban.com/subject/26870664/
宋本艺文类聚 （全三册） ,欧阳询, 上海古籍出版社,, 2013-12, 1290, 480,,, 9787532568659,,,https://book.douban.com/subject/25782859/
册府元龟（全十二册） ,(北宋)王钦若等编, 中华书局,, 2003-6-1, 11741," 1,280.00",,, 9787101003864,9.3,32,https://book.douban.com/subject/1172091/
文选（附考异十卷） ,【梁】萧统  编, 浙江大学出版社,, 2017-6-13, 3920, 600,四部要籍選刊,https://book.douban.com/series/13548, 9787308170024,9.5,25,https://book.douban.com/subject/27068989/
历代名臣奏议 ,（明）黄淮、杨士奇 编, 上海古籍出版社,, 2012-12, 4964, 1480.00元,,, 9787532564828,8.7,14,https://book.douban.com/subject/20280584/
劉禹錫集箋證（全三冊） ,[唐]刘禹锡                   /                        瞿蜕园, 上海古籍出版社,, 1989-10, 1810, 160.00元,中國古典文學叢書（精裝）,https://book.douban.com/series/4957, 9787532506194,9.1,18,https://book.douban.com/subject/1914934/
錢注杜詩（全二冊） ,杜甫            / 校注                    钱谦益 笺, 上海古籍,, 2009-4, 804, 65.00元,中國古典文學叢書（精裝）,https://book.douban.com/series/4957, 9787532553006,9.4,39,https://book.douban.com/subject/3803379/
李清照集校注 ,王仲闻, 人民文学出版社,, 2012-11, 405, 28.00元,中国古代名家集,https://book.douban.com/series/16259, 9787020095155,9.3,36,https://book.douban.com/subject/20444090/
牧齋有學集（全三冊） ,（清）钱谦益 著 钱仲聊 校, 上海古籍出版社,钱仲联 注解, 1996-9, 1656, 138.00元,中國古典文學叢書（精裝）,https://book.douban.com/series/4957, 9787532518548,9.4,21,https://book.douban.com/subject/3782711/
玉台新咏汇校（全二册） ,吴冠文                   /                谈蓓芳                   /                章培恒, 上海古籍出版社,, 2011-8, 1236, 138.00元,光华文史文献研究丛书,https://book.douban.com/series/22201, 9787532559688,7.9,21,https://book.douban.com/subject/6797614/
周子通书 ,[宋] 周敦颐  撰    徐洪兴  导读, 上海古籍出版社,, 2000-12, 126, 10.80元,天地人丛书,https://book.douban.com/series/2943, 9787532527977,8.3,43,https://book.douban.com/subject/1546430/
余英时文集 第十卷 : 宋明理学与政治文化,余英时, 广西师范大学出版社,, 2014-7, 452, 56.00元,新民说·余英时文集,https://book.douban.com/series/24476, 9787563387014,8.5,36,https://book.douban.com/subject/25972378/
中国历史精神 ,钱穆, 九州出版社,, 2011-7, 201, 30.00元,钱穆先生全集,https://book.douban.com/series/7547, 9787510809828,8.6,254,https://book.douban.com/subject/6401124/
道家形而上学研究 : 增订版,郑开, 中国人民大学出版社,, 2018-5-15,, 89.00元,当代中国人文大系,https://book.douban.com/series/2002, 9787300250854,8.9,29,https://book.douban.com/subject/30215775/
鹖冠子校注 ,黄怀信, 中华书局,, 2014-4, 432, 42.00元,新編諸子集成續編,https://book.douban.com/series/1870, 9787101092950,9.3,36,https://book.douban.com/subject/25835076/
药地炮庄 : 薬地炮莊,【明】方以智, 华夏出版社,, 2011-10, 475, 49.00元,中国传统：经典与解释,https://book.douban.com/series/4791, 9787508056623,9.3,41,https://book.douban.com/subject/5037318/
张政烺论易丛稿 : 易学考古与中华文明,张政烺, 中华书局,, 2010-12, 352, 56.00元,易学考古与中华文明,https://book.douban.com/series/18353, 9787101076233,,,https://book.douban.com/subject/5375699/
周礼正义 ,【清】孙诒让, 中华书局,, 2013-1-1, 3568, CNY 348.00,十三經清人注疏叢書,https://book.douban.com/series/17, 9787101091199,9.1,17,https://book.douban.com/subject/23781876/
阳明先生集要 ,［明］王守仁原著                   /                ［明］施邦曜辑评                   /                王晓 整理, 中华书局,, 2008, 1084页, 98.00元,理學叢書,https://book.douban.com/series/739, 9787101060478,9.4,118,https://book.douban.com/subject/3258749/
马一浮全集 ,馬一浮 著                   /                吴光 主編, 浙江古籍出版社,, 2013-1, 4836, 780.00元,,, 9787807158783,8.9,47,https://book.douban.com/subject/21767717/
明儒學案（上下） : 修訂本,黄宗羲, 中华书局,沈芝盈 注解, 2008-1, 1606, 120.00元,中華書局 學案系列,https://book.douban.com/series/24021, 9787101057232,9.5,195,https://book.douban.com/subject/2377211/
太玄集注 ,司马光          /                    扬雄, 中华书局,, 1998-9, 240, 26.00元,新編諸子集成,https://book.douban.com/series/662, 9787101015799,8.3,61,https://book.douban.com/subject/1046423/
The Machiavellian Moment : Florentine Political Thought and the Atlantic Republican Tradition,John Greville Agard Pocock, Princeton University Press,, 2003-1-27, 640, USD 39.95,,, 9780691114729,9.5,40,https://book.douban.com/subject/1755235/
潜研堂集（上下） ,钱大昕            / 校注                    吕友仁 标             / 校注                    吕友仁, 上海古籍出版社,吕友仁 注解, 2009-08, 1388, 98.00元,清代学者文集丛刊,https://book.douban.com/series/2568, 9787532553334,9.8,37,https://book.douban.com/subject/3993583/
高僧传合集 ,【梁】慧皎 等撰, 上海古籍出版社,, 2011-12, 1160, 188.00元,佛学名著选刊,https://book.douban.com/series/10767, 9787532561193,9.4,16,https://book.douban.com/subject/6998557/
读通鉴论（上中下） ,王夫之, 中华书局,,, 1115, 3.35,,,,9.3,61,https://book.douban.com/subject/3214538/
近代中國政治外交史 ,坂野正高, 臺灣商務印書館,"陳鵬仁,劉崇稜", 2005-4-1, 552, NT$ 550,,, 9789570519532,9.5,21,https://book.douban.com/subject/1336468/
高适集校注（修订本） ,[唐]高适  著                   /                孙钦善  校注, 上海古籍出版社,, 2014-8, 472, 48.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532573066,8.2,12,https://book.douban.com/subject/25963659/
世说新语校笺（上下） : 中国古典文学基本丛书,刘义庆, 中华书局,徐震堮, 1984-2, 616, 58,中國古典文學基本叢書,https://book.douban.com/series/15, 9789867332813,8.8,148,https://book.douban.com/subject/5359278/
乐章集校笺 : 全二册,[宋]柳永	著                   /                        陶然 姚逸超 校笺, 上海古籍出版社,, 2016-7,, 108.00,中國古典文學叢書,https://book.douban.com/series/16, 9787532580637,9.1,19,https://book.douban.com/subject/26826880/
放翁词编年笺注 : （增订本）,陆游, 上海古籍出版社,"夏承焘,吴熊和 笺注,陶然 订补", 2012-7, 233, 25.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532564354,8.5,62,https://book.douban.com/subject/10834106/
陳子昂集（修订本） ,[唐]陈子昂撰  徐鹏校点, 上海古籍出版社,, 2013-10,, 38,中國古典文學叢書,https://book.douban.com/series/16, 9787532568703,8.0,26,https://book.douban.com/subject/25735143/
欧阳修诗编年笺注（全四册） : 中国古典文学基本丛书,刘德清                   /                        顾宝林                   /                        欧阳明亮, 中华书局,, 2012-7, 2060, 198.00元,中國古典文學基本叢書,https://book.douban.com/series/15, 9787101086454,8.6,16,https://book.douban.com/subject/11511742/
唐宋词人年谱 ,夏承焘, 上海古籍出版社,, 1979年5月, 530,,,,,9.5,29,https://book.douban.com/subject/2142665/
现象与物自身 ,牟宗三, 吉林出版集团有限责任公司,, 2010-4, 393, 43.00元,牟宗三文集,https://book.douban.com/series/2399, 9787546325538,9.4,41,https://book.douban.com/subject/4712500/
才性与玄理 ,牟宗三, 吉林出版集团有限责任公司,, 2010-6, 337, 40.00元,牟宗三文集,https://book.douban.com/series/2399, 9787546330341,8.8,57,https://book.douban.com/subject/4867011/
从陆象山到刘蕺山 ,牟宗三, 吉林出版集团有限责任公司,, 2010年1月, 364, 38.00元,牟宗三文集,https://book.douban.com/series/2399, 9787546313931,9.6,53,https://book.douban.com/subject/4252069/
人生第一等事（上下） : 王阳明及其后学论“致良知”,[瑞士]耿宁, 商务印书馆,, 2014-8, 1190, 95.00,中国现象学文库·现象学原典译丛,https://book.douban.com/series/9352, 9787100105613,8.7,43,https://book.douban.com/subject/25982394/
有无之境 : 王阳明哲学的精神,陈来, 生活·读书·新知三联书店,, 2009年12月, 508, 38.00元,陈来学术论著集,https://book.douban.com/series/2194, 9787108032638,8.4,166,https://book.douban.com/subject/3916147/
四端与七情 : 关于道德情感的比较哲学探讨的新描述（儒学与东亚文明研究丛书）,李明辉, 华东师范大学出版社,, 2008, 424, 49.80元,儒学与东亚文明研究丛书,https://book.douban.com/series/861, 9787561758885,7.8,20,https://book.douban.com/subject/3121001/
中国哲学原论·导论篇 ,唐君毅, 中国社会科学出版社,, 2005-1, 409, 45.00元,唐君毅著作选,https://book.douban.com/series/1919, 9787500451938,8.6,71,https://book.douban.com/subject/1490561/
牟宗三先生全集(全33册) ,牟宗三, 聯經出版事業有限公司,, 2003, 686, 7425.00(人民币),,, 9789570825510,9.7,90,https://book.douban.com/subject/1763355/
康德的自由学说 ,卢雪崑, 中国人民大学出版社,, 2016-7-1, 460, CNY 98.00,守望者,https://book.douban.com/series/34671, 9787300223964,8.8,13,https://book.douban.com/subject/26853554/
伦理学中的形式主义与质料的价值伦理学 ,马克斯·舍勒, 商务印书馆,, 2011-3-1, 1023, 64.00元,汉译世界学术名著丛书·哲学,https://book.douban.com/series/24, 9787100073103,9.3,41,https://book.douban.com/subject/6088296/
生命直观 : 形而上学四论,[德]格奥尔格·西美尔, 北京师范大学出版社,刁承俊, 2017-8, 261, 52.00元,西美尔作品系列,https://book.douban.com/series/39164, 9787303213894,7.7,17,https://book.douban.com/subject/27125377/
质料先天与人格生成 : 对舍勒现象学的质料价值伦理学的重构,张任之, 商务印书馆,, 2014-10, 581, 48,中国现象学文库·现象学研究丛书,https://book.douban.com/series/18167, 9787100107730,9.6,41,https://book.douban.com/subject/26126248/
现象学心理学 ,[德] 胡塞尔, 中国人民大学出版社,李幼蒸, 2015-7-1, 244, 48.00,胡塞尔著作集,https://book.douban.com/series/21244, 9787300216546,,,https://book.douban.com/subject/26476917/
王船山詩文集（全二冊） ,王夫之, 中华书局,, 1983-04-01, 2册(661页), 3.00,,,,,,https://book.douban.com/subject/3040807/
瞿髯论词绝句 ,夏承焘            / 校注                    吴无闻, 中华书局,, 1983.2, 87, 0.36,,,,7.8,18,https://book.douban.com/subject/3688383/
巴黎公社公报集（第二集） ,,"<div id=""info"" class="""">                         商务印书馆",, 2013-4-1, 849, 68.00元,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27, 9787100093811,9.4,17,https://book.douban.com/subject/24719981/
楚辞校释（典藏本） ,王泗原, 中华书局,, 2015-11, 523, 68.00,中国古典文学基本丛书（典藏本）,https://book.douban.com/series/32871, 9787101112351,9.3,14,https://book.douban.com/subject/26759093/
顾亭林诗集汇注（上下） ,顾炎武, 上海古籍,, 2006-6, 1336, 90.00元,中國古典文學叢書,https://book.douban.com/series/16, 9787532542741,9.0,40,https://book.douban.com/subject/1893904/
清经解·清经解续编(套装共13册)(精装) ,王先谦          /                    阮元, 凤凰出版社,, 2005年6月1日, 17680 页, 3500.00,,, 9787806438657,,,https://book.douban.com/subject/2114955/
尚书正读 ,曾运乾, 中华书局,, 1964, 322, 1.4元,,, 9789571718941,9.3,26,https://book.douban.com/subject/3032943/
罗念生全集：第十卷：书信、自撰档案摘录及附录 ,罗念生, 上海世纪（上海人民）,, 2007-4, 260, 28.00元,罗念生全集,https://book.douban.com/series/2634, 9787208068780,,,https://book.douban.com/subject/2152274/
毛诗郑笺平议 ,黄焯, 武汉大学出版社,, 2008-3, 325, 33.00元,武汉大学百年名典,https://book.douban.com/series/2367, 9787307061224,8.6,28,https://book.douban.com/subject/3044839/
明版闽刻十三经注疏（全八册） ,中国社会科学院历史研究所文化室 编, 东方出版社,, 2011-7, 6792, 1880.00元,,, 9787506042277,,,https://book.douban.com/subject/6854114/
历史哲学问题——认识论随笔 ,[德]格奥尔格·西美尔, 上海译文出版社,陈志夏, 2006-12, 241, 19.00元,西美尔文集,https://book.douban.com/series/10459, 9787532741526,8.3,38,https://book.douban.com/subject/1945515/
笛卡尔沉思与巴黎讲演 : 胡塞尔文集（第一卷）,[德国]            埃德蒙德·胡塞尔, 人民出版社,张宪, 2008年4月, 240, 20.00元,胡塞尔文集,https://book.douban.com/series/10272, 9787010068992,8.7,118,https://book.douban.com/subject/3063152/
全部知识学的基础 ,[德国]            约翰·歌特利布·费希特, 商务印书馆,王玖兴, 1986-7, 263, 11.30元,汉译世界学术名著丛书·哲学,https://book.douban.com/series/24, 9787100017954,8.1,199,https://book.douban.com/subject/1510740/
人类理智新论 : 全二册,莱布尼茨, 商务印书馆,陈修斋, 1982-11, 760, 50.00元,汉译世界学术名著丛书·哲学,https://book.douban.com/series/24, 9787100020107,8.4,161,https://book.douban.com/subject/1135048/
中国文化要义 ,梁漱溟, 上海人民出版社,, 2011-6, 300, 36.00元,梁漱溟作品集,https://book.douban.com/series/11939, 9787208098466,9.1,1325,https://book.douban.com/subject/6436972/
这个世界会好吗？ : 梁漱溟晚年口述,梁漱溟                   /                艾恺, 天津教育出版社,, 2011-5-20, 362, 38.00元,,, 9787530964613,8.0,1555,https://book.douban.com/subject/6397293/
体用论 : “十力丛书”之一,熊十力, 世纪文景   上海书店出版社,, 200908, 242, 30.00元,十力丛书,https://book.douban.com/series/289, 9787545800876,9.1,39,https://book.douban.com/subject/3885585/
中国哲学精神及其发展 ,方东美, 中华书局,, 2012-6, 536, 58.00元,方东美作品系列,https://book.douban.com/series/13222, 9787101082579,8.5,31,https://book.douban.com/subject/11442599/
印度哲学概论 ,梁漱溟, 世纪文景/上海人民出版社,, 2013-9, 210, 36.00,梁漱溟作品集,https://book.douban.com/series/11939, 9787208115361,7.7,16,https://book.douban.com/subject/25731426/
五十年来的中国哲学 : “贺麟全集”第七卷,贺麟, 世纪文景 上海人民出版社,, 2012-6, 248, 39.00元,贺麟全集,https://book.douban.com/series/2696, 9787208103900,7.9,50,https://book.douban.com/subject/10749321/
朝话 : 人生的省悟,梁漱溟, 百花文艺出版社,, 2005-05-01, 201, 25.00元,,, 9787530642139,8.6,682,https://book.douban.com/subject/1320925/
新唯识论 ,熊十力, 上海书店出版社,, 2008-1, 334, 35.00元,十力丛书,https://book.douban.com/series/289, 9787806787908,9.0,142,https://book.douban.com/subject/2984358/
论来到观念的上帝 ,[法]列维纳斯, 商务印书馆,"王恒,王士盛", 2019-7, 286, 32.00,当代法国思想文化译丛,https://book.douban.com/series/170, 9787100172769,9.4,37,https://book.douban.com/subject/33395273/
