title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
近代中国史事日志 ,郭廷以, 中华书局,, 1987年,1450, 23.1元,,,9.79E+12,8.5,26,https://book.douban.com/subject/1839996/
戊戌变法史事考 ,茅海建, 生活·读书·新知三联书店,, 2005-01-01,571, 37.00元,三联文史新论,https://book.douban.com/series/12302,9.79E+12,8.7,691,https://book.douban.com/subject/1289247/
同治中兴 : 中国保守主义的最后抵抗（1862-1874）,[美国]            芮玛丽, 中国社会科学出版社,房德邻 等, 2002-1,395, 24.00元,中国近代史研究译丛,https://book.douban.com/series/335,9.79E+12,7.7,571,https://book.douban.com/subject/1046117/
壶里春秋 ,朱维铮, 上海文艺出版社,, 2002-04,375,28,学苑英华,https://book.douban.com/series/2183,9.79E+12,7.8,27,https://book.douban.com/subject/1042227/
从万国公法到公法外交 : 晚清国际法的传入诠释与应用,林学忠, 上海古籍出版社,, 2009-12-1,444, 58.00元,复旦文史丛刊,https://book.douban.com/series/2531,9.79E+12,9.1,46,https://book.douban.com/subject/4242241/
近代中国研究入門 ,岡本隆司                   /                吉澤誠一郎, 東京大学出版会,, 2012-9-1,272, 3200円,,,9.78E+12,8.9,22,https://book.douban.com/subject/25838606/
"China's Entrance into the Family of Nations : The Diplomatic Phase, 1858-80",Immanuel C.Y. Hsu, Harvard University Press,, 1960-12,307, GBP 5.75,Harvard East Asian Series,https://book.douban.com/series/47016,9.78E+12,8.9,12,https://book.douban.com/subject/3831599/
庚子勤王与晚清政局 ,桑兵, 北京大学出版社,, 2015-1-25,624, 75.00元,博雅撷英,https://book.douban.com/series/25554,9.79E+12,7.7,102,https://book.douban.com/subject/26272383/
凌霄一士随笔 : 全三册,徐凌霄、徐一士 著                   /                        徐泽昱 编辑                   /                        刘悦斌、韩策 校订, 中华书局,, 2018-7-18,1808, 158.00元,歷代史料筆記叢刊·民國史料筆記,https://book.douban.com/series/21375,9.79E+12,9.6,32,https://book.douban.com/subject/30210157/
苦命天子 : 咸丰皇帝奕詝,茅海建, 生活·读书·新知三联书店,, 2006-4,314, 24.00元,文史悦读,https://book.douban.com/series/12783,9.79E+12,8.3,1355,https://book.douban.com/subject/1801407/
走向世界的挫折 : 郭嵩焘与道咸同光时代,汪荣祖, 岳麓书社,, 2000-10,340, 17.50元,海外名家名作丛书,https://book.douban.com/series/737,9.79E+12,7.9,220,https://book.douban.com/subject/1660719/
英国海上主导权的兴衰 ,[美国]            保罗·肯尼迪, 人民出版社,沈志雄, 2014-10,382, 50.00元,大国海洋战略译丛,https://book.douban.com/series/26735,9.79E+12,9.1,48,https://book.douban.com/subject/26244052/
日俄海战1904—1905 : 侵占朝鲜和封锁旅顺,[英] 朱利安·S. 科贝特, 台海出版社,邢天宁, 2019-3-31,688,179.8,指文·海洋文库,https://book.douban.com/series/48663,9.79E+12,9.3,41,https://book.douban.com/subject/30468404/
中国近代通史（第十卷） : 中国命运的决战(1945-1949),汪朝光, 江苏人民出版社,, 2009-9,630, 50.00元,中国近代通史（2009版）,https://book.douban.com/series/20854,9.79E+12,8,27,https://book.douban.com/subject/4141510/
蒋介石的人际网络 ,汪朝光 编, 社会科学文献出版社,, 2011-6-1,351, 39.00元,近世中国,https://book.douban.com/series/2997,9.79E+12,7.7,269,https://book.douban.com/subject/6526783/
中国的军阀政治 (1916-1928) ,(美) 齐锡生, 中国人民大学出版社,杨云若 / 萧延中, 2010-4,238, 32.00元,海外中国研究文库,https://book.douban.com/series/9032,9.79E+12,8,398,https://book.douban.com/subject/4320843/
未了中国缘 : 一部自传,【美】约翰·帕顿·戴维斯, 社会科学文献出版社,"陈枫,张翔,李敏", 2016-7-10,435,68,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,6.7,96,https://book.douban.com/subject/26821542/
红星照耀太平洋 : 中国崛起与美国海上战略,【日】吉原恒淑                   /                        【美】 詹姆斯•霍姆斯, 社会科学文献出版社·甲骨文,"钟飞腾,李志斐,黄杨海", 2014-6-20,320,49,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.1,140,https://book.douban.com/subject/25867620/
美国大外交（60周年增订版） ,【美】乔治·F.凯南, 社会科学文献出版社,雷建锋, 2013-10-10,320, 49.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.6,139,https://book.douban.com/subject/25728166/
巨人的碰撞 : 苏德战争鲜为人知的历史真相,[美]戴维·M·格兰斯                   /                [美]乔纳森·M·豪斯, 汕头大学出版社,"赵玮,赵国星", 2012-6,372, 49.80元,,,9.79E+12,8.8,216,https://book.douban.com/subject/10825075/
蒋介石的日常生活 : 中华民国史研究 第1辑,罗敏  主编, 社科文献出版社,, 2015-11-1,316, 79.00元,,,9.79E+12,6.7,27,https://book.douban.com/subject/25997048/
斯大林时期的冷战与苏联的安全观 ,马斯特尼, 广西师范大学出版社,郭懋安, 2002-1,301, 20.00元,冷战年代的中国与世界,https://book.douban.com/series/3904,9.79E+12,7.2,11,https://book.douban.com/subject/1552298/
铁幕欧洲之新生 ,(德) 卡尔·施勒格尔（Karl Schlögel）, 社会科学文献出版社,丁娜, 2016-9,374,58,莱茵译丛,https://book.douban.com/series/17932,9.79E+12,7.3,60,https://book.douban.com/subject/26860704/
原始的叛乱 : 十九至二十世纪社会运动的古朴形式,[英国]            艾瑞克·霍布斯鲍姆, 社会科学文献出版社,杨德睿, 2014-1,290,49,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.4,146,https://book.douban.com/subject/25788880/
东印度公司 : 巨额商业资本之兴衰,[日] 浅田实, 社会科学文献出版社·甲骨文,顾姗姗, 2016-11,202,48,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,6.4,497,https://book.douban.com/subject/26898857/
世界帝国史 : 权力与差异政治,[美] 简·伯班克                   /                        [美] 弗雷德里克·库珀, 商务印书馆,柴彬, 2017-8,468,79,,,9.79E+12,7.3,60,https://book.douban.com/subject/27101994/
五个人的战争 : 好莱坞与第二次世界大战,[美] 马克·哈里斯, 社会科学文献出版社,黎绮妮, 2017-4,598, 88.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.6,123,https://book.douban.com/subject/26995723/
俄国与拿破仑的决战 : 鏖战欧罗巴，1807~1814,[英] 多米尼克·利芬, 社会科学文献出版社,"吴畋,王宸", 2014-12-31,726, 86.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.4,448,https://book.douban.com/subject/26258900/
罗马帝国的崛起 ,波里比阿, 社会科学文献出版社,翁嘉声, 2013-1,694, 78.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.2,326,https://book.douban.com/subject/20452305/
日本军事史 ,藤原彰, 解放军出版社,张冬, 2015-9,423, 56.00元,世界大国军事史译著丛书,https://book.douban.com/series/31911,9.79E+12,7.2,10,https://book.douban.com/subject/26629143/
日本的对外战略 : 1853～1937年：帝国主义思想的演变,[日]石井宽治, 社会科学文献出版社,"周见,周亮亮", 2018-7,352,98,,,9.79E+12,,,https://book.douban.com/subject/30208075/
两次世界大战之间的日本陆军 ,〔日〕黑泽文贵, 社会科学文献出版社,刘天羽, 2020-1,488, 86元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.6,86,https://book.douban.com/subject/34887406/
田中义一 : 日本总体战体制的始作俑者,纐纈厚, 社会科学文献出版社,顾令仪, 2017-7-1,437, CNY 59.00,中日历史问题译丛,https://book.douban.com/series/1299,9.79E+12,7.8,38,https://book.douban.com/subject/27110791/
满洲事变 : 政策的形成过程,绪方贞子                   /                        胡连成/校                   /                        李廷江/监修, 社会科学文献出版社,李佩, 2015-8-1,308, CNY 69.00,清华东方文库,https://book.douban.com/series/46970,9.79E+12,8.3,94,https://book.douban.com/subject/26588270/
诺门罕1939 : 改变二战走向的战役,[美] 斯图尔特·D.古德曼, 湖南人民出版社,王祥兵, 2020-4,386, 58.00元,,,9.79E+12,7.7,38,https://book.douban.com/subject/34954826/
明治前期日中关系史研究 ,安冈昭男, 福建人民出版社,胡连成, 2007-4,247, 19.00元,国家清史编纂委员会•编译丛刊,https://book.douban.com/series/336,9.79E+12,8,23,https://book.douban.com/subject/2293071/
日本十五年侵略战争史 ,[日] 江口圭一, 江苏人民出版社,杨栋梁, 2016-11-1,280,48,凤凰文库·历史研究系列,https://book.douban.com/series/16916,9.79E+12,8.4,71,https://book.douban.com/subject/26736806/
昭和天皇與戰爭世紀 ,加藤陽子, 廣場,"島田潔,林皎碧", 2018-6-21,400, NT$550,,,9.79E+12,,,https://book.douban.com/subject/30233990/
未完的明治维新 ,[日]坂野润治, 社会科学文献出版社,宋晓煜, 2018-9,212, 55.00元,启微书系,https://book.douban.com/series/40508,9.79E+12,7.9,226,https://book.douban.com/subject/30289118/
龙马史 ,[日]矶田道史, 社会科学文献出版社,沈艺, 2019-9,212,49,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.4,152,https://book.douban.com/subject/33395238/
日本发现欧洲，1720-1830 ,(日) 唐纳德·金, 江苏人民出版社,孙建军, 2018-1-1,264,30,西方日本研究丛书,https://book.douban.com/series/9496,9.79E+12,7.6,54,https://book.douban.com/subject/27089749/
元老 : 近代日本真正的指导者,[日]伊藤之雄, 社会科学文献出版社,"沈艺,梁艳,李点点", 2019-9,384, 72.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.7,158,https://book.douban.com/subject/30448923/
江户开幕 ,[日]藤井让治, 社会科学文献出版社,刘晨, 2018-11-1,404,72,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.7,247,https://book.douban.com/subject/30284752/
日俄战争 : 起源和开战,[日] 和田春树, 生活·读书·新知三联书店,"易爱华,张剑", 2018-2,1014, 148.00元,阅读日本书系,https://book.douban.com/series/4909,9.79E+12,7.6,239,https://book.douban.com/subject/27089758/
甲午战争 ,[日]大谷正, 社会科学文献出版社,刘峰, 2019-3,228,59,启微书系,https://book.douban.com/series/40508,9.79E+12,8,239,https://book.douban.com/subject/30448917/
苏我氏的兴亡 ,[日]吉村武彦, 社会科学文献出版社,吕灵芝, 2019-4,269,56,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.7,101,https://book.douban.com/subject/30420890/
花之忠臣藏 ,[日]野口武彦, 社会科学文献出版社,张秀梅, 2019-10,376,66,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.8,65,https://book.douban.com/subject/34663163/
中国通史 : 问题史试探,(日) 堀敏一, 社会科学文献出版社,邹双双, 2015-12-1,356,59,鲤译丛,https://book.douban.com/series/34914,9.79E+12,7.3,215,https://book.douban.com/subject/26411400/
大清帝国 ,[日] 增井经夫, 社会科学文献出版社,程文明, 2017-6,503,79,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,6.3,185,https://book.douban.com/subject/26991575/
雍正帝 : 中国的独裁君主,[日本]            宫崎市定, 社会科学文献出版社,孙晓莹, 2016-9,220, 48.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.7,1844,https://book.douban.com/subject/26854269/
紫禁城的荣光 : 明清全史,[日] 冈田英弘                   /                        [日] 神田信夫                   /                        [日] 松村润, 社会科学文献出版社,王帅, 2017-5,401, 65.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.2,609,https://book.douban.com/subject/26905098/
西乡隆盛 : 通往西南战争的道路,[日]猪饲隆明, 社会科学文献出版社,吕灵芝, 2020-10,235, 52.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.5,40,https://book.douban.com/subject/34974513/
帝国英雄 : 布尔战争、绝命出逃与青年丘吉尔,[美] 坎蒂丝·米勒德, 社会科学文献出版社,陈鑫, 2018-3-15,413, 78.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8,294,https://book.douban.com/subject/27178066/
危机将至 : 内战前的美国，1848-1861,[美]戴维·M.波特, 中信出版集团,高微茗, 2019-3-1,724, 88.00元,见识美国,https://book.douban.com/series/36270,9.79E+12,8.2,63,https://book.douban.com/subject/30176573/
杀戮与文化 : 强权兴起的决定性战役,[美]维克托•戴维斯•汉森, 社会科学文献出版社,"傅翀,吴昕欣", 2016-4-1,708, CNY 89.00,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.3,369,https://book.douban.com/subject/26766852/
革命之夏 : 美国独立的起源,[美] 约瑟夫·J. 埃利斯, 社会科学文献出版社,熊钰, 2016-2,316, 49.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.8,471,https://book.douban.com/subject/26213988/
战争改变历史 : 1500年以来的军事技术、战争及历史进程,马克斯·布特, 上海科学技术文献出版社,, 2011-3,533, 68.00元,,,9.79E+12,9.2,202,https://book.douban.com/subject/6090958/
世界中心的岛 : 曼哈顿的传奇,[美]萧拉瑟, 社会科学文献出版社,"陈丽丽,吴奕俊", 2019-9,496,86,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.7,148,https://book.douban.com/subject/33380602/
以色列总理私人史 ,[以]耶胡达·阿夫纳, 社会科学文献出版社,马娟娟, 2019-7,,138,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8,79,https://book.douban.com/subject/30383927/
友军 : 法国救星、西班牙援兵与美国独立战争的胜利,拉里·费雷罗, 北京大学出版社,李立丰, 2020-7-1,400, 88.00元,,,9.79E+12,9.1,25,https://book.douban.com/subject/35058602/
毒枪手 : 慕尼黑的秘密间谍,[美]沙希利·浦洛基, 社会科学文献出版社,李燕, 2020-7,380,68,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.4,90,https://book.douban.com/subject/35006261/
托马斯·克伦威尔 : 亨利八世最忠诚的仆人鲜为人知的故事,[英]特蕾西·博尔曼, 社会科学文献出版社,郭玉红, 2019-9,512, 88.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.2,150,https://book.douban.com/subject/30449528/
天生的标签 : 美国种族主义思想的历史,[美] 伊布拉姆·X.肯迪, 社会科学文献出版社,"朱叶娜,高鑫", 2020-5,713, 102.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.6,96,https://book.douban.com/subject/34978376/
帝国的暮光 : 蒙古帝国治下的东北亚,(美) 鲁大维 (David M. Robinson), 社会科学文献出版社,李梅花, 2019-12,444,72,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7,128,https://book.douban.com/subject/30389660/
拜占庭的新生 : 从拉丁世界到东方帝国,[英]约翰·尤里乌斯·诺里奇, 社会科学文献出版社,李达, 2020-3,560, 79.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.7,284,https://book.douban.com/subject/27197932/
帝国的十字路口：从哥伦布到今天的加勒比史 ,[英]卡丽·吉布森（Carrie Gibson）, 索·恩∣ 社会科学文献出版社,扈喜林, 2018-9-15,516,88,索 • 恩（Thorn Bird）,https://book.douban.com/series/41899,9.79E+12,7.8,146,https://book.douban.com/subject/30247918/
安第斯山脉的生与死 : 追寻土匪、英雄和革命者的足迹,[美] 金·麦夸里, 社会科学文献出版社,冯璇, 2017-7,552, 82.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.2,452,https://book.douban.com/subject/27034274/
世界的演变 : 19世纪史,[德] 尤尔根·奥斯特哈默尔, 社会科学文献出版社,"强朝晖,刘风", 2016-11-1,1864, CNY 238.00,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,9,581,https://book.douban.com/subject/26639302/
空王冠 : 玫瑰战争与都铎王朝的崛起,[英] 丹·琼斯, 社会科学文献出版社,陆大鹏, 2018-8,456, 79.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.5,1397,https://book.douban.com/subject/30203779/
长和平 : 冷战史考察,[美]约翰·刘易斯·加迪斯, 上海人民出版社,潘亚玲, 2011-1,354, 46.00元,东方编译所译丛,https://book.douban.com/series/4788,9.79E+12,8.5,166,https://book.douban.com/subject/5921960/
美国、俄国和冷战 ,[美] 沃尔特·拉费伯尔, 世界图书出版公司,"牛可,翟韬,张静", 2011-2,370, 49.80元,后浪大学堂,https://book.douban.com/series/615,9.79E+12,8.2,290,https://book.douban.com/subject/5447429/
上帝与黄金 : 英国、美国与现代世界的形成,沃尔特•拉塞尔•米德 (Walter Russell Mead), 社会科学文献出版社·甲骨文,"涂怡超,罗怡清", 2014-12,576, 75.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,7.8,324,https://book.douban.com/subject/26260335/
西方的敌与我 : 从柏拉图到北约,[丹麦] 戴维•格雷斯, 上海人民出版社,"黄素华,梅子满", 2013-8,576,69,跨文化研究译丛,https://book.douban.com/series/10206,9.79E+12,9,52,https://book.douban.com/subject/24846812/
教宗与墨索里尼 : 庇护十一世与法西斯崛起秘史,[美] 大卫·I. 科泽, 上海三联书店,陶泽慧, 2018-6,608, 108.00元,理想国译丛,https://book.douban.com/series/25151,9.79E+12,8.8,762,https://book.douban.com/subject/30226265/
罪孽的报应 : 德国和日本的战争记忆,[荷] 伊恩·布鲁玛, 广西师范大学出版社,倪韬, 2015-9,360,66,理想国译丛,https://book.douban.com/series/25151,9.79E+12,8.3,897,https://book.douban.com/subject/26577705/
档案 : 一部个人史,[加] 蒂莫西·加顿艾什, 广西师范大学出版社,汪仲, 2015-9-20,245, 58.00元,理想国译丛,https://book.douban.com/series/25151,9.79E+12,7.6,1113,https://book.douban.com/subject/26577706/
奥斯维辛 : 一部历史,[英] 劳伦斯·里斯, 广西师范大学出版社,刘爽, 2016-9,352, 64.00元,理想国译丛,https://book.douban.com/series/25151,9.79E+12,9.5,4256,https://book.douban.com/subject/26861418/
当权的第三帝国 : 第三帝国三部曲02,[英] 理查德·J. 埃文斯, 九州出版社,哲理庐, 2020-2,1008, 179.00元,理想国译丛,https://book.douban.com/series/25151,9.79E+12,9.3,1015,https://book.douban.com/subject/34925415/
古拉格之恋 : 一个爱情与求生的真实故事,[英] 奥兰多·费吉斯, 广西师范大学出版社,李广平, 2016-8,368, 64.00元,理想国译丛,https://book.douban.com/series/25151,9.79E+12,8.5,1734,https://book.douban.com/subject/26840828/
古拉格：一部历史 ,(美)安妮·阿普尔鲍姆, 新星出版社,戴大洪, 2013-4,750, 78.00元,汉唐阳光人文图书,https://book.douban.com/series/17556,9.79E+12,9.2,2438,https://book.douban.com/subject/20503529/
第三帝国的到来 : 第三帝国三部曲01,[英] 理查德·J. 埃文斯, 九州出版社,赖丽薇, 2020-2,728, 145.00元,理想国译丛,https://book.douban.com/series/25151,9.79E+12,9.4,1599,https://book.douban.com/subject/34928222/
爱德华一世 : 伟大而令人战栗的国王和他锻造的不列颠,[英]马克·莫里斯, 中信出版集团·新思文化 | 纸间悦动,李若曦, 2018-10,494,68,,,9.79E+12,8,81,https://book.douban.com/subject/30257747/
血夏 : 1381年英格兰农民起义,[英] 丹·琼斯, 社会科学文献出版社,"陆大鹏,刘晓晖", 2020-2,243,52,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.1,220,https://book.douban.com/subject/34834428/
王的归程 : 阿富汗战记 ：1839-1842,[英] 威廉·达尔林普尔, 社会科学文献出版社,"何畅炜,李飚", 2019-3,676, 96.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.1,167,https://book.douban.com/subject/30258939/
走向火焰 : 帝国、战争与沙皇俄国的终结,多米尼克·利芬, 社会科学文献出版社,"苏然,王橙", 2020-6,489,82,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.4,86,https://book.douban.com/subject/34976583/
普法战争 : 1870-1871年德国对法国的征服,(美) 杰弗里·瓦夫罗 (Geoffrey Wawro), 社会科学文献出版社,林国荣, 2020-6-1,564, 92.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.4,192,https://book.douban.com/subject/34978375/
梅特涅：帝国与世界 ,[德] 沃尔弗拉姆•希曼（Wolfram Siemann）, 索·恩 ∣社会科学文献出版社,杨惠群, 2019-6-8,1145,168,索 • 恩（Thorn Bird）,https://book.douban.com/series/41899,9.79E+12,8.8,147,https://book.douban.com/subject/33376541/
奥古斯都 : 从革命者到皇帝,[英] 阿德里安·戈兹沃西, 社会科学文献出版社,陆大鹏, 2016-9,695, 88.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.3,597,https://book.douban.com/subject/26808763/
恺撒 : 巨人的一生,[英] 阿德里安·戈兹沃西, 社会科学文献出版社,陆大鹏, 2016-7,788, 89.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.5,1020,https://book.douban.com/subject/26826782/
拿破仑大帝 ,[英] 安德鲁·罗伯茨（Andrew Roberts）, 社会科学文献出版社·甲骨文,苏然, 2016-6-1,1164, 158.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.7,672,https://book.douban.com/subject/26802226/
高远之见 : 维多利亚时代与现代英国的诞生,[英]西蒙·赫弗, 社会科学文献出版社,"徐萍,汪亦男", 2020-8-20,963,188,思想会mindtalk,https://book.douban.com/series/43837,9.79E+12,,,https://book.douban.com/subject/35078083/
工业革命前的欧洲社会与经济 ,[意] 卡洛·M. 奇波拉, 社会科学文献出版社,苏世军, 2020-11,452, 82.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.7,28,https://book.douban.com/subject/35166842/
无情之战 : 太平洋战争中的种族与强权,[美]约翰·W.道尔, 中信出版集团,韩华, 2018-12,440,68,,,9.79E+12,8.6,121,https://book.douban.com/subject/30121264/
何为“成田” : 战后日本的悲剧,[日] 宇泽弘文, 生活·读书·新知三联书店,"陈多友、李星 译,杨晓辉 校订", 2019-1,181, 42.00元,世界,https://book.douban.com/series/42235,9.79E+12,6.3,47,https://book.douban.com/subject/30260382/
工业启蒙 : 1760-1820年伯明翰和西米德兰兹郡的科学、技术与文化,彼得·琼斯, 上海交通大学出版社,李斌, 2017-1-1,319, CNY 58.00,科学文化译丛,https://book.douban.com/series/37375,9.79E+12,7.6,21,https://book.douban.com/subject/26988946/
美国革命的激进主义 ,[美]戈登·S.伍德, 中信出版集团·见识城邦,"胡萌琦,[美]帕特里克·斯普纳", 2019-9,472, 78.00元,见识美国,https://book.douban.com/series/36270,9.79E+12,8,30,https://book.douban.com/subject/30435816/
从马汉到珍珠港 : 日本海军与美国,[日]麻田贞雄, 新华出版社,朱任东, 2015-5,400, 62.00元,新华军事文库,https://book.douban.com/series/24593,9.79E+12,8.4,58,https://book.douban.com/subject/26394497/
大东亚战争全史 ,服部卓四郎, 世界知识出版社,辽宁大学日本研究所, 2016-1,1472,198,,,9.79E+12,9.1,99,https://book.douban.com/subject/26734935/
近代日中交涉史研究 ,[日] 佐藤三郎, 上海人民出版社,"徐静波,李建云", 2013-6,280, CNY 38.00,复旦日本研究丛书,https://book.douban.com/series/22294,9.79E+12,9.2,15,https://book.douban.com/subject/24774135/
近代日本的国家构想 : (1871-1936),坂野润治, 社会科学文献出版社,"崔世广,王俊英", 2014-7-1,193, CNY 39.00,阅读日本书系,https://book.douban.com/series/4909,9.79E+12,8,40,https://book.douban.com/subject/26142026/
阿拉伯的劳伦斯 : 战争、谎言、帝国愚行与现代中东的形成,【美】斯科特•安德森（Scott Anderson）, 社会科学文献出版社,陆大鹏, 2014-9-1,672, 72.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,9.1,3895,https://book.douban.com/subject/25883305/
佩拉宫的午夜 : 现代伊斯坦布尔的诞生,[美] 查尔斯·金, 社会科学文献出版社,宋非, 2018-3,396, 72.00元,甲骨文丛书,https://book.douban.com/series/23971,9.79E+12,8.2,478,https://book.douban.com/subject/30121217/
斯大林和印度尼西亚 : 1945-1953年苏联对印度尼西亚的政策：不为人知的一页,[俄]叶菲莫娃·拉利萨·米哈伊洛夫娜, 世界知识出版,吕雪峰, 2016-5-1,152,32,冷战国际史研究系列丛书,https://book.douban.com/series/19978,9.79E+12,7,20,https://book.douban.com/subject/26815449/
百年颠沛与千年往复 ,王家范, 上海远东出版社,, 2001-12-01,386,26.8,,,9.79E+12,8.4,31,https://book.douban.com/subject/1094156/
经济系统与国家财政 : 现代欧洲财政国家的起源，13-18世纪,[美] 理查德·邦尼, 上海财经大学出版社,沈国华, 2018-12,654,128,财政政治学译丛,https://book.douban.com/series/40646,9.79E+12,,,https://book.douban.com/subject/30286810/
基辛格越战回忆录 ,享利基辛格, 海南,慕羽, 2009-3,500, 56.00元,,,9.79E+12,7,69,https://book.douban.com/subject/3602421/
共产国际与中国革命 : 一九二四——一九二七年 中国共产党和国民党统一战线,（联邦德国）郭恒钰, 三联书店,李逵六,1985年6月, 384页,2.1,,,,,,https://book.douban.com/subject/2971873/
满族八旗制国家初探 ,姚念慈, 北京燕山出版社,, 1996-9,290, 25.00元,,,9.79E+12,,,https://book.douban.com/subject/3140948/
“文革”的预演 : 四清运动始末,林小波                   /                郭德宏, 人民出版社,, 2013-10,284,48,,,9.79E+12,6.4,22,https://book.douban.com/subject/25780530/
1917列寧在火車上 : 載著蘇聯創建者的列車正駛入歷史之中，準備掀起翻轉世界的紅色革命,梅里杜爾(Catherine Merridale), 貓頭鷹,梁永安, 2018-1-12,368, NT$580,,,9.79E+12,7.9,15,https://book.douban.com/subject/30395693/
接管杭州 : 城市改造與幹部蟬變（1949–1954）,高崢（James Z. Gao）, 香港中文大學出版社,李國芳, 2019-4,310,US$24.00 ,三十‧三十书系,https://book.douban.com/series/20027,9.79E+12,7.5,76,https://book.douban.com/subject/30332745/
西藏問題 : 民國政府的邊疆與民族政治（1928–1949）,林孝庭, 香港中文大学出版社,朱麗雙, 2018-2,320,US$29 ,邊疆研究系列,https://book.douban.com/series/36631,9.79E+12,7.8,71,https://book.douban.com/subject/26910403/
印加與西班牙的交錯 ,網野徹哉, 八旗文化,廖怡錚, 2018-12-5,400, NT$550,興亡的世界史,https://book.douban.com/series/40784,9.79E+12,9,26,https://book.douban.com/subject/30342082/
滿洲國的實相與幻象 ,山室信一, 八旗文化,林棋禎, 2016-5-3,400, NT$450,,,9.79E+12,7.9,79,https://book.douban.com/subject/26744224/
毛澤東傳 : (全四冊),鲁林, 香港中文大学出版社,穆蕾, 2017-7,,550,當代中國文化研究中心·中國近現代史研究,https://book.douban.com/series/41072,9.79E+12,7.5,55,https://book.douban.com/subject/26998347/
大日本‧滿洲帝國的遺產 : 強人政治與統治經濟如何影響近代日韓,姜尚中                   /                        玄武岩, 八旗文化,李雨青, 2018-12-5,400, NT$550,興亡的世界史,https://book.douban.com/series/40784,9.79E+12,6.3,96,https://book.douban.com/subject/30342084/
A State of Nations : Empire and Nation-Making in the Age of Lenin and Stalin,Ronald Grigor Suny                   /                        Terry  Martin, Oxford University Press,, 2001-11-1,320, GBP 73.00,,,9.78E+12,,,https://book.douban.com/subject/11742782/
Empire of Nations : Ethnographic Knowledge and the Making of the Soviet Union,Francine Hirsch, Cornell University Press,, 2005-5-10,392, USD 36.00,,,9.78E+12,,,https://book.douban.com/subject/2432513/
Magnetic Mountain : Stalinism as a Civilization,Stephen Kotkin, University of California Press,, 1997-2-27,639, USD 36.95,,,9.78E+12,9.3,19,https://book.douban.com/subject/2430124/
"Stalin : Waiting for Hitler, 1929-1941",Stephen Kotkin, Penguin Press,, 2017-10-31,1184, USD 40.00,,,9.78E+12,9.7,33,https://book.douban.com/subject/26975278/
The House of Government : A Saga of the Russian Revolution,Yuri Slezkine, Princeton University Press,, 2017-8-22,1128, USD 39.95,,,9.78E+12,,,https://book.douban.com/subject/26925083/
"The Islamic Enlightenment : The Struggle Between Faith and Reason, 1798 to Modern Times",Christopher de Bellaigue, Liveright,, 2017-4-4,432, USD 35.00,,,9.78E+12,,,https://book.douban.com/subject/26979791/
"Police Aesthetics : Literature, Film, and the Secret Police in Soviet Times",Cristina Vatulescu, Stanford University Press,, 2010-10-25,264, USD 60.00,,,9.78E+12,,,https://book.douban.com/subject/5934216/
